sentence,labels
the senators near the skater,1
the games that the skater hates,1
the books that the dancer loves,1
the customers in front of the architect,1
the pictures from the guard,1
the surgeons across from the taxi drivers,1
the shows from the parents,1
the consultants that the minister admires,1
the managers that the architect likes,1
the consultants near the architect,1
the authors that the chefs love,1
the songs that the architect hates,1
the senators to the side of the minister,1
the authors that the guard hates,1
the authors that the architect likes,1
the movies that the dancers hate,1
the farmers near the assistant,1
the officers that the assistant likes,1
the novels that the executives love,1
the surgeons behind the dancer,1
the pilots that the minister likes,1
the paintings that the taxi drivers love,1
the pilots in front of the minister,1
the shows from the guards,1
the authors that the chefs like,1
the customers across from the executive,1
the pilots that the architects hate,1
the teachers that the chef loves,1
the teachers next to the taxi drivers,1
the pilots that the parents love,1
the farmers that the chefs admire,1
the authors across from the parents,1
the pictures by the chefs,1
the pilots next to the dancer,1
the pilots that the executives admire,1
the customers to the side of the assistants,1
the authors that the guard loves,1
the books that the executive likes,1
the senators that the chefs like,1
the paintings that the taxi driver hates,1
the teachers in front of the taxi driver,1
the authors near the chefs,1
the surgeons near the ministers,1
the customers near the dancers,1
the pictures by the taxi drivers,1
the senators that the parent likes,1
the books by the chefs,1
the paintings that the chefs love,1
the managers to the side of the skater,1
the novels that the assistants love,1
the consultants behind the parents,1
the pilots behind the dancers,1
the customers behind the guards,1
the senators next to the assistants,1
the novels by the executives,1
the consultants across from the chef,1
the customers that the assistants hate,1
the games that the skater admires,1
the games that the parents hate,1
the senators that the architects admire,1
the pilots that the taxi drivers like,1
the managers across from the guards,1
the novels that the dancers hate,1
the teachers to the side of the chef,1
the pictures from the executive,1
the paintings that the dancer likes,1
the farmers that the parents like,1
the pilots behind the guards,1
the senators to the side of the skater,1
the consultants next to the guards,1
the farmers that the dancers admire,1
the teachers that the ministers admire,1
the senators in front of the executive,1
the poems that the architects like,1
the songs that the assistants like,1
the surgeons next to the guards,1
the pictures that the executive admires,1
the consultants that the architect hates,1
the officers that the skaters like,1
the managers that the executive hates,1
the teachers in front of the assistants,1
the senators that the skaters love,1
the farmers that the taxi drivers love,1
the pictures that the dancers love,1
the senators near the parents,1
the books that the architect admires,1
the paintings from the assistants,1
the shows from the minister,1
the surgeons near the taxi driver,1
the poems that the chefs love,1
the books from the chefs,1
the farmers that the dancer loves,1
the authors to the side of the parent,1
the officers behind the chefs,1
the managers that the executives hate,1
the paintings that the guard hates,1
the movies that the taxi drivers hate,1
the authors next to the architects,1
the songs that the taxi driver likes,1
the authors that the assistants like,1
the songs that the assistant hates,1
the pilots across from the parent,1
