,data,labels,counterfactual_data,var_0,counter_var_0,var_1,counter_var_1,aux_0,counter_aux_0,CF_Label_0,CF_FN_0,CF_Label_1,CF_FN_1
4901,114 10 108 85 113,33,114 69 2 84 113,10,11,23,22,16,2,32,var_0 counter_var_1 +,34,counter_var_0 var_1 +
4902,114 17 102 45 113,31,114 10 89 29 113,17,10,14,29,10,20,46,var_0 counter_var_1 +,24,counter_var_0 var_1 +
4903,114 59 63 26 113,27,114 39 4 78 113,1,10,26,16,17,4,17,var_0 counter_var_1 +,36,counter_var_0 var_1 +
4904,114 108 81 52 113,42,114 98 17 112 113,21,11,21,19,12,17,40,var_0 counter_var_1 +,32,counter_var_0 var_1 +
4905,114 94 82 90 113,35,114 94 49 32 113,7,7,28,1,13,3,8,var_0 counter_var_1 +,35,counter_var_0 var_1 +
4906,114 59 32 1 113,2,114 17 10 11 113,1,17,1,11,9,10,12,var_0 counter_var_1 +,18,counter_var_0 var_1 +
4907,114 69 46 87 113,36,114 94 92 51 113,11,7,25,20,0,0,31,var_0 counter_var_1 +,32,counter_var_0 var_1 +
4908,114 9 82 90 113,37,114 6 33 14 113,9,6,28,14,13,10,23,var_0 counter_var_1 +,34,counter_var_0 var_1 +
4909,114 64 81 52 113,27,114 41 34 47 113,6,12,21,16,12,11,22,var_0 counter_var_1 +,33,counter_var_0 var_1 +
4910,114 48 71 100 113,26,114 91 67 80 113,19,4,7,18,2,21,37,var_0 counter_var_1 +,11,counter_var_0 var_1 +
4911,114 82 98 74 113,36,114 73 70 77 113,24,15,12,15,6,1,39,var_0 counter_var_1 +,27,counter_var_0 var_1 +
4912,114 66 67 80 113,26,114 20 24 35 113,8,20,18,4,21,1,12,var_0 counter_var_1 +,38,counter_var_0 var_1 +
4913,114 14 70 77 113,29,114 58 105 111 113,14,0,15,18,1,13,32,var_0 counter_var_1 +,15,counter_var_0 var_1 +
4914,114 95 76 54 113,31,114 56 110 108 113,8,27,23,15,7,18,23,var_0 counter_var_1 +,50,counter_var_0 var_1 +
4915,114 36 72 81 113,26,114 41 95 109 113,7,12,19,16,3,3,23,var_0 counter_var_1 +,31,counter_var_0 var_1 +
4916,114 92 93 105 113,17,114 34 63 26 113,5,5,12,26,1,17,31,var_0 counter_var_1 +,17,counter_var_0 var_1 +
4917,114 64 67 80 113,24,114 44 91 106 113,6,15,18,13,21,22,19,var_0 counter_var_1 +,33,counter_var_0 var_1 +
4918,114 24 45 103 113,34,114 73 21 49 113,24,15,10,18,22,21,42,var_0 counter_var_1 +,25,counter_var_0 var_1 +
4919,114 96 15 62 113,9,114 3 107 28 113,9,3,0,28,15,15,37,var_0 counter_var_1 +,3,counter_var_0 var_1 +
4920,114 16 112 13 113,29,114 32 9 70 113,16,3,13,8,20,9,24,var_0 counter_var_1 +,16,counter_var_0 var_1 +
4921,114 108 74 91 113,50,114 31 22 12 113,21,2,29,12,5,22,33,var_0 counter_var_1 +,31,counter_var_0 var_1 +
4922,114 96 35 37 113,15,114 107 83 3 113,9,20,6,3,12,14,12,var_0 counter_var_1 +,26,counter_var_0 var_1 +
4923,114 62 30 99 113,10,114 18 108 85 113,4,18,6,23,7,16,27,var_0 counter_var_1 +,24,counter_var_0 var_1 +
4924,114 20 32 1 113,21,114 74 28 55 113,20,16,1,24,9,5,44,var_0 counter_var_1 +,17,counter_var_0 var_1 +
4925,114 26 27 101 113,34,114 10 11 6 113,26,10,8,6,4,11,32,var_0 counter_var_1 +,18,counter_var_0 var_1 +
4926,114 47 36 19 113,37,114 60 1 0 113,18,2,19,0,13,1,18,var_0 counter_var_1 +,21,counter_var_0 var_1 +
4927,114 66 6 64 113,10,114 111 87 60 113,8,24,2,29,6,18,37,var_0 counter_var_1 +,26,counter_var_0 var_1 +
4928,114 26 86 94 113,27,114 83 79 58 113,26,25,1,27,17,10,53,var_0 counter_var_1 +,26,counter_var_0 var_1 +
4929,114 42 68 71 113,22,114 4 111 79 113,13,4,9,17,22,19,30,var_0 counter_var_1 +,13,counter_var_0 var_1 +
4930,114 90 38 59 113,31,114 3 18 72 113,3,3,28,10,15,18,13,var_0 counter_var_1 +,31,counter_var_0 var_1 +
4931,114 106 74 91 113,48,114 85 63 26 113,19,27,29,26,5,17,45,var_0 counter_var_1 +,56,counter_var_0 var_1 +
4932,114 5 27 101 113,13,114 66 42 46 113,5,8,8,15,4,19,20,var_0 counter_var_1 +,16,counter_var_0 var_1 +
4933,114 68 49 32 113,11,114 15 46 87 113,10,15,1,25,3,0,35,var_0 counter_var_1 +,16,counter_var_0 var_1 +
4934,114 58 19 15 113,15,114 38 99 92 113,0,9,15,30,19,7,30,var_0 counter_var_1 +,24,counter_var_0 var_1 +
4935,114 105 15 62 113,18,114 51 64 66 113,18,22,0,4,15,18,22,var_0 counter_var_1 +,22,counter_var_0 var_1 +
4936,114 53 102 45 113,38,114 6 80 48 113,24,6,14,17,10,11,41,var_0 counter_var_1 +,20,counter_var_0 var_1 +
4937,114 20 4 78 113,36,114 76 82 90 113,20,18,16,28,4,13,48,var_0 counter_var_1 +,34,counter_var_0 var_1 +
4938,114 77 42 46 113,34,114 110 95 109 113,19,23,15,16,19,3,35,var_0 counter_var_1 +,38,counter_var_0 var_1 +
4939,114 4 22 12 113,16,114 80 85 31 113,4,22,12,0,22,16,4,var_0 counter_var_1 +,34,counter_var_0 var_1 +
4940,114 6 103 61 113,36,114 39 46 87 113,6,10,30,25,11,0,31,var_0 counter_var_1 +,40,counter_var_0 var_1 +
4941,114 53 79 58 113,51,114 8 51 42 113,24,8,27,11,10,5,35,var_0 counter_var_1 +,35,counter_var_0 var_1 +
4942,114 27 29 17 113,44,114 47 2 84 113,27,18,17,22,6,2,49,var_0 counter_var_1 +,35,counter_var_0 var_1 +
4943,114 25 7 22 113,47,114 23 64 66 113,25,23,22,4,7,18,29,var_0 counter_var_1 +,45,counter_var_0 var_1 +
4944,114 85 82 90 113,55,114 107 98 74 113,27,20,28,12,13,6,39,var_0 counter_var_1 +,48,counter_var_0 var_1 +
4945,114 12 6 64 113,14,114 62 6 64 113,12,4,2,2,6,6,14,var_0 counter_var_1 +,6,counter_var_0 var_1 +
4946,114 104 29 17 113,34,114 51 101 39 113,17,22,17,8,6,9,25,var_0 counter_var_1 +,39,counter_var_0 var_1 +
4947,114 50 58 2 113,23,114 12 30 99 113,21,12,2,6,12,7,27,var_0 counter_var_1 +,14,counter_var_0 var_1 +
4948,114 42 52 9 113,22,114 66 43 40 113,13,8,9,9,6,20,22,var_0 counter_var_1 +,17,counter_var_0 var_1 +
4949,114 38 64 66 113,13,114 9 79 58 113,9,9,4,27,18,10,36,var_0 counter_var_1 +,13,counter_var_0 var_1 +
4950,114 91 63 26 113,30,114 75 43 40 113,4,17,26,9,17,20,13,var_0 counter_var_1 +,43,counter_var_0 var_1 +
4951,114 75 100 75 113,30,114 31 83 3 113,17,2,13,3,8,14,20,var_0 counter_var_1 +,15,counter_var_0 var_1 +
4952,114 38 28 55 113,33,114 29 100 75 113,9,0,24,13,5,8,22,var_0 counter_var_1 +,24,counter_var_0 var_1 +
4953,114 93 37 110 113,23,114 41 94 96 113,6,12,17,3,14,2,9,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4954,114 104 51 42 113,28,114 76 79 58 113,17,18,11,27,5,10,44,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4955,114 0 37 110 113,17,114 111 70 77 113,0,24,17,15,14,1,15,var_0 counter_var_1 +,41,counter_var_0 var_1 +
4956,114 54 112 13 113,38,114 64 59 30 113,25,6,13,30,20,13,55,var_0 counter_var_1 +,19,counter_var_0 var_1 +
4957,114 57 34 47 113,44,114 75 103 61 113,28,17,16,30,11,11,58,var_0 counter_var_1 +,33,counter_var_0 var_1 +
4958,114 28 79 58 113,55,114 93 60 63 113,28,6,27,1,10,14,29,var_0 counter_var_1 +,33,counter_var_0 var_1 +
4959,114 24 10 11 113,35,114 40 24 35 113,24,11,11,4,10,1,28,var_0 counter_var_1 +,22,counter_var_0 var_1 +
4960,114 18 85 31 113,18,114 107 104 4 113,18,20,0,4,16,12,22,var_0 counter_var_1 +,20,counter_var_0 var_1 +
4961,114 47 33 14 113,32,114 58 32 1 113,18,0,14,1,10,9,19,var_0 counter_var_1 +,14,counter_var_0 var_1 +
4962,114 42 58 2 113,15,114 41 63 26 113,13,12,2,26,12,17,39,var_0 counter_var_1 +,14,counter_var_0 var_1 +
4963,114 23 20 50 113,42,114 32 26 25 113,23,3,19,25,20,3,48,var_0 counter_var_1 +,22,counter_var_0 var_1 +
4964,114 12 15 62 113,12,114 35 85 31 113,12,6,0,0,15,16,12,var_0 counter_var_1 +,6,counter_var_0 var_1 +
4965,114 112 100 75 113,38,114 104 30 99 113,25,17,13,6,8,7,31,var_0 counter_var_1 +,30,counter_var_0 var_1 +
4966,114 25 66 88 113,51,114 50 2 84 113,25,21,26,22,20,2,47,var_0 counter_var_1 +,47,counter_var_0 var_1 +
4967,114 82 102 45 113,38,114 105 74 91 113,24,18,14,29,10,5,53,var_0 counter_var_1 +,32,counter_var_0 var_1 +
4968,114 43 55 10 113,24,114 57 13 18 113,14,28,10,18,9,13,32,var_0 counter_var_1 +,38,counter_var_0 var_1 +
4969,114 64 31 82 113,26,114 91 23 98 113,6,4,20,5,8,0,11,var_0 counter_var_1 +,24,counter_var_0 var_1 +
4970,114 95 42 46 113,23,114 2 88 16 113,8,2,15,16,19,19,24,var_0 counter_var_1 +,17,counter_var_0 var_1 +
4971,114 90 92 51 113,23,114 71 23 98 113,3,13,20,5,0,0,8,var_0 counter_var_1 +,33,counter_var_0 var_1 +
4972,114 70 87 60 113,41,114 53 79 58 113,12,24,29,27,18,10,39,var_0 counter_var_1 +,53,counter_var_0 var_1 +
4973,114 94 15 62 113,7,114 37 3 86 113,7,8,0,24,15,3,31,var_0 counter_var_1 +,8,counter_var_0 var_1 +
4974,114 48 92 51 113,39,114 30 10 11 113,19,1,20,11,0,10,30,var_0 counter_var_1 +,21,counter_var_0 var_1 +
4975,114 58 65 67 113,5,114 103 93 105 113,0,16,5,12,19,1,12,var_0 counter_var_1 +,21,counter_var_0 var_1 +
4976,114 22 57 97 113,26,114 51 23 98 113,22,22,4,5,11,0,27,var_0 counter_var_1 +,26,counter_var_0 var_1 +
4977,114 30 101 39 113,9,114 49 107 28 113,1,20,8,28,9,15,29,var_0 counter_var_1 +,28,counter_var_0 var_1 +
4978,114 72 52 9 113,23,114 36 73 73 113,14,7,9,11,6,4,25,var_0 counter_var_1 +,16,counter_var_0 var_1 +
4979,114 80 103 61 113,52,114 43 100 75 113,22,14,30,13,11,8,35,var_0 counter_var_1 +,44,counter_var_0 var_1 +
4980,114 52 32 1 113,24,114 23 20 50 113,23,23,1,19,9,20,42,var_0 counter_var_1 +,24,counter_var_0 var_1 +
4981,114 18 31 82 113,38,114 84 98 74 113,18,26,20,12,8,6,30,var_0 counter_var_1 +,46,counter_var_0 var_1 +
4982,114 91 77 69 113,11,114 31 60 63 113,4,2,7,1,8,14,5,var_0 counter_var_1 +,9,counter_var_0 var_1 +
4983,114 74 67 80 113,34,114 44 107 28 113,16,15,18,28,21,15,44,var_0 counter_var_1 +,33,counter_var_0 var_1 +
4984,114 31 8 57 113,28,114 30 42 46 113,2,1,26,15,8,19,17,var_0 counter_var_1 +,27,counter_var_0 var_1 +
4985,114 27 27 101 113,35,114 35 41 34 113,27,6,8,3,4,18,30,var_0 counter_var_1 +,14,counter_var_0 var_1 +
4986,114 111 66 88 113,50,114 1 101 39 113,24,1,26,8,20,9,32,var_0 counter_var_1 +,27,counter_var_0 var_1 +
4987,114 105 39 36 113,23,114 60 37 110 113,18,2,5,17,16,14,35,var_0 counter_var_1 +,7,counter_var_0 var_1 +
4988,114 1 29 17 113,18,114 40 101 39 113,1,11,17,8,6,9,9,var_0 counter_var_1 +,28,counter_var_0 var_1 +
4989,114 82 43 40 113,33,114 79 76 54 113,24,21,9,23,20,7,47,var_0 counter_var_1 +,30,counter_var_0 var_1 +
4990,114 33 2 84 113,26,114 11 59 30 113,4,11,22,30,2,13,34,var_0 counter_var_1 +,33,counter_var_0 var_1 +
4991,114 93 96 7 113,13,114 42 22 12 113,6,13,7,12,4,22,18,var_0 counter_var_1 +,20,counter_var_0 var_1 +
4992,114 32 56 5 113,8,114 43 38 59 113,3,14,5,28,10,15,31,var_0 counter_var_1 +,19,counter_var_0 var_1 +
4993,114 56 46 87 113,52,114 65 55 10 113,27,7,25,10,0,9,37,var_0 counter_var_1 +,32,counter_var_0 var_1 +
4994,114 31 75 8 113,10,114 59 82 90 113,2,1,8,28,6,13,30,var_0 counter_var_1 +,9,counter_var_0 var_1 +
4995,114 48 28 55 113,43,114 78 95 109 113,19,20,24,16,5,3,35,var_0 counter_var_1 +,44,counter_var_0 var_1 +
4996,114 88 38 59 113,29,114 45 78 107 113,1,16,28,14,15,9,15,var_0 counter_var_1 +,44,counter_var_0 var_1 +
4997,114 75 101 39 113,25,114 70 0 38 113,17,12,8,7,9,0,24,var_0 counter_var_1 +,20,counter_var_0 var_1 +
4998,114 40 36 19 113,30,114 91 40 76 113,11,4,19,14,13,17,25,var_0 counter_var_1 +,23,counter_var_0 var_1 +
4999,114 47 78 107 113,32,114 31 21 49 113,18,2,14,18,9,21,36,var_0 counter_var_1 +,16,counter_var_0 var_1 +
5000,114 88 30 99 113,7,114 91 77 69 113,1,4,6,7,7,8,8,var_0 counter_var_1 +,10,counter_var_0 var_1 +
5001,114 56 76 54 113,50,114 74 54 53 113,27,16,23,22,7,8,49,var_0 counter_var_1 +,39,counter_var_0 var_1 +
5002,114 81 42 46 113,38,114 20 70 77 113,23,20,15,15,19,1,38,var_0 counter_var_1 +,35,counter_var_0 var_1 +
5003,114 43 45 103 113,24,114 46 82 90 113,14,17,10,28,22,13,42,var_0 counter_var_1 +,27,counter_var_0 var_1 +
5004,114 9 19 15 113,24,114 11 55 10 113,9,11,15,10,19,9,19,var_0 counter_var_1 +,26,counter_var_0 var_1 +
5005,114 27 79 58 113,54,114 100 35 37 113,27,13,27,6,10,12,33,var_0 counter_var_1 +,40,counter_var_0 var_1 +
5006,114 110 10 11 113,34,114 64 38 59 113,23,6,11,28,10,15,51,var_0 counter_var_1 +,17,counter_var_0 var_1 +
5007,114 15 4 78 113,31,114 3 52 9 113,15,3,16,9,4,6,24,var_0 counter_var_1 +,19,counter_var_0 var_1 +
5008,114 109 23 98 113,27,114 99 6 64 113,22,12,5,2,0,6,24,var_0 counter_var_1 +,17,counter_var_0 var_1 +
5009,114 92 1 0 113,5,114 4 21 49 113,5,4,0,18,1,21,23,var_0 counter_var_1 +,4,counter_var_0 var_1 +
5010,114 69 42 46 113,26,114 89 84 44 113,11,2,15,13,19,15,24,var_0 counter_var_1 +,17,counter_var_0 var_1 +
5011,114 0 70 77 113,15,114 65 58 2 113,0,7,15,2,1,12,2,var_0 counter_var_1 +,22,counter_var_0 var_1 +
5012,114 32 40 76 113,17,114 67 10 11 113,3,9,14,11,17,10,14,var_0 counter_var_1 +,23,counter_var_0 var_1 +
5013,114 101 68 71 113,23,114 51 104 4 113,14,22,9,4,22,12,18,var_0 counter_var_1 +,31,counter_var_0 var_1 +
5014,114 33 109 65 113,7,114 5 53 68 113,4,5,3,6,17,7,10,var_0 counter_var_1 +,8,counter_var_0 var_1 +
5015,114 22 38 59 113,50,114 99 89 29 113,22,12,28,29,15,20,51,var_0 counter_var_1 +,40,counter_var_0 var_1 +
5016,114 14 85 31 113,14,114 47 44 41 113,14,18,0,10,16,21,24,var_0 counter_var_1 +,18,counter_var_0 var_1 +
5017,114 96 109 65 113,12,114 59 71 100 113,9,1,3,7,17,2,16,var_0 counter_var_1 +,4,counter_var_0 var_1 +
5018,114 24 85 31 113,24,114 81 9 70 113,24,23,0,8,16,9,32,var_0 counter_var_1 +,23,counter_var_0 var_1 +
5019,114 41 54 53 113,34,114 12 47 93 113,12,12,22,0,8,1,12,var_0 counter_var_1 +,34,counter_var_0 var_1 +
5020,114 8 41 34 113,11,114 50 73 73 113,8,21,3,11,18,4,19,var_0 counter_var_1 +,24,counter_var_0 var_1 +
5021,114 34 5 24 113,29,114 27 52 9 113,5,27,24,9,5,6,14,var_0 counter_var_1 +,51,counter_var_0 var_1 +
5022,114 16 31 82 113,36,114 25 39 36 113,16,25,20,5,8,16,21,var_0 counter_var_1 +,45,counter_var_0 var_1 +
5023,114 47 73 73 113,29,114 92 101 39 113,18,5,11,8,4,9,26,var_0 counter_var_1 +,16,counter_var_0 var_1 +
5024,114 30 56 5 113,6,114 101 17 112 113,1,14,5,19,10,17,20,var_0 counter_var_1 +,19,counter_var_0 var_1 +
5025,114 86 9 70 113,36,114 110 72 81 113,28,23,8,19,9,3,47,var_0 counter_var_1 +,31,counter_var_0 var_1 +
5026,114 91 100 75 113,17,114 28 26 25 113,4,28,13,25,8,3,29,var_0 counter_var_1 +,41,counter_var_0 var_1 +
5027,114 107 11 6 113,26,114 6 14 33 113,20,6,6,2,11,14,22,var_0 counter_var_1 +,12,counter_var_0 var_1 +
5028,114 94 58 2 113,9,114 26 4 78 113,7,26,2,16,12,4,23,var_0 counter_var_1 +,28,counter_var_0 var_1 +
5029,114 63 103 61 113,35,114 2 53 68 113,5,2,30,6,11,7,11,var_0 counter_var_1 +,32,counter_var_0 var_1 +
5030,114 25 58 2 113,27,114 28 60 63 113,25,28,2,1,12,14,26,var_0 counter_var_1 +,30,counter_var_0 var_1 +
5031,114 99 20 50 113,31,114 15 3 86 113,12,15,19,24,20,3,36,var_0 counter_var_1 +,34,counter_var_0 var_1 +
5032,114 11 96 7 113,18,114 102 55 10 113,11,15,7,10,4,9,21,var_0 counter_var_1 +,22,counter_var_0 var_1 +
5033,114 10 100 75 113,23,114 60 107 28 113,10,2,13,28,8,15,38,var_0 counter_var_1 +,15,counter_var_0 var_1 +
5034,114 99 109 65 113,15,114 50 79 58 113,12,21,3,27,17,10,39,var_0 counter_var_1 +,24,counter_var_0 var_1 +
5035,114 45 104 4 113,20,114 73 33 14 113,16,15,4,14,12,10,30,var_0 counter_var_1 +,19,counter_var_0 var_1 +
5036,114 98 18 72 113,21,114 97 64 66 113,11,10,10,4,18,18,15,var_0 counter_var_1 +,20,counter_var_0 var_1 +
5037,114 18 81 52 113,39,114 42 102 45 113,18,13,21,14,12,10,32,var_0 counter_var_1 +,34,counter_var_0 var_1 +
5038,114 43 57 97 113,18,114 28 48 95 113,14,28,4,2,11,2,16,var_0 counter_var_1 +,32,counter_var_0 var_1 +
5039,114 77 88 16 113,35,114 95 60 63 113,19,8,16,1,19,14,20,var_0 counter_var_1 +,24,counter_var_0 var_1 +
5040,114 58 11 6 113,6,114 95 59 30 113,0,8,6,30,11,13,30,var_0 counter_var_1 +,14,counter_var_0 var_1 +
5041,114 16 75 8 113,24,114 83 112 13 113,16,25,8,13,6,20,29,var_0 counter_var_1 +,33,counter_var_0 var_1 +
5042,114 23 29 17 113,40,114 64 83 3 113,23,6,17,3,6,14,26,var_0 counter_var_1 +,23,counter_var_0 var_1 +
5043,114 94 61 89 113,34,114 30 38 59 113,7,1,27,28,15,15,35,var_0 counter_var_1 +,28,counter_var_0 var_1 +
5044,114 74 106 56 113,41,114 98 23 98 113,16,11,25,5,14,0,21,var_0 counter_var_1 +,36,counter_var_0 var_1 +
5045,114 9 81 52 113,30,114 93 31 82 113,9,6,21,20,12,8,29,var_0 counter_var_1 +,27,counter_var_0 var_1 +
5046,114 80 21 49 113,40,114 103 78 107 113,22,16,18,14,21,9,36,var_0 counter_var_1 +,34,counter_var_0 var_1 +
5047,114 14 83 3 113,17,114 16 14 33 113,14,16,3,2,14,14,16,var_0 counter_var_1 +,19,counter_var_0 var_1 +
5048,114 24 111 79 113,41,114 74 63 26 113,24,16,17,26,19,17,50,var_0 counter_var_1 +,33,counter_var_0 var_1 +
5049,114 40 91 106 113,24,114 46 77 69 113,11,17,13,7,22,8,18,var_0 counter_var_1 +,30,counter_var_0 var_1 +
5050,114 54 109 65 113,28,114 54 19 15 113,25,25,3,15,17,19,40,var_0 counter_var_1 +,28,counter_var_0 var_1 +
5051,114 51 72 81 113,41,114 61 56 5 113,22,3,19,5,3,10,27,var_0 counter_var_1 +,22,counter_var_0 var_1 +
5052,114 22 34 47 113,38,114 13 95 109 113,22,13,16,16,11,3,38,var_0 counter_var_1 +,29,counter_var_0 var_1 +
5053,114 80 75 8 113,30,114 102 99 92 113,22,15,8,30,6,7,52,var_0 counter_var_1 +,23,counter_var_0 var_1 +
5054,114 60 107 28 113,30,114 29 91 106 113,2,0,28,13,15,22,15,var_0 counter_var_1 +,28,counter_var_0 var_1 +
5055,114 45 60 63 113,17,114 6 63 26 113,16,6,1,26,14,17,42,var_0 counter_var_1 +,7,counter_var_0 var_1 +
5056,114 94 66 88 113,33,114 30 92 51 113,7,1,26,20,20,0,27,var_0 counter_var_1 +,27,counter_var_0 var_1 +
5057,114 101 99 92 113,44,114 1 34 47 113,14,1,30,16,7,11,30,var_0 counter_var_1 +,31,counter_var_0 var_1 +
5058,114 6 92 51 113,26,114 47 30 99 113,6,18,20,6,0,7,12,var_0 counter_var_1 +,38,counter_var_0 var_1 +
5059,114 9 38 59 113,37,114 60 15 62 113,9,2,28,0,15,15,9,var_0 counter_var_1 +,30,counter_var_0 var_1 +
5060,114 45 100 75 113,29,114 87 110 108 113,16,0,13,15,8,18,31,var_0 counter_var_1 +,13,counter_var_0 var_1 +
5061,114 70 80 48 113,29,114 24 110 108 113,12,24,17,15,11,18,27,var_0 counter_var_1 +,41,counter_var_0 var_1 +
5062,114 62 29 17 113,21,114 43 15 62 113,4,14,17,0,6,15,4,var_0 counter_var_1 +,31,counter_var_0 var_1 +
5063,114 66 36 19 113,27,114 62 28 55 113,8,4,19,24,13,5,32,var_0 counter_var_1 +,23,counter_var_0 var_1 +
5064,114 59 81 52 113,22,114 82 109 65 113,1,24,21,3,12,17,4,var_0 counter_var_1 +,45,counter_var_0 var_1 +
5065,114 16 97 23 113,39,114 64 44 41 113,16,6,23,10,5,21,26,var_0 counter_var_1 +,29,counter_var_0 var_1 +
5066,114 66 7 22 113,30,114 83 84 44 113,8,25,22,13,7,15,21,var_0 counter_var_1 +,47,counter_var_0 var_1 +
5067,114 42 49 32 113,14,114 3 43 40 113,13,3,1,9,3,20,22,var_0 counter_var_1 +,4,counter_var_0 var_1 +
5068,114 5 66 88 113,31,114 15 22 12 113,5,15,26,12,20,22,17,var_0 counter_var_1 +,41,counter_var_0 var_1 +
5069,114 53 41 34 113,27,114 15 57 97 113,24,15,3,4,18,11,28,var_0 counter_var_1 +,18,counter_var_0 var_1 +
5070,114 11 43 40 113,20,114 49 41 34 113,11,20,9,3,20,18,14,var_0 counter_var_1 +,29,counter_var_0 var_1 +
5071,114 82 90 102 113,33,114 44 76 54 113,24,15,9,23,21,7,47,var_0 counter_var_1 +,24,counter_var_0 var_1 +
5072,114 57 82 90 113,56,114 18 110 108 113,28,18,28,15,13,18,43,var_0 counter_var_1 +,46,counter_var_0 var_1 +
5073,114 54 87 60 113,54,114 34 94 96 113,25,5,29,3,18,2,28,var_0 counter_var_1 +,34,counter_var_0 var_1 +
5074,114 63 49 32 113,6,114 102 49 32 113,5,15,1,1,3,3,6,var_0 counter_var_1 +,16,counter_var_0 var_1 +
5075,114 6 108 85 113,29,114 45 54 53 113,6,16,23,22,16,8,28,var_0 counter_var_1 +,39,counter_var_0 var_1 +
5076,114 109 24 35 113,26,114 23 5 24 113,22,23,4,24,1,5,46,var_0 counter_var_1 +,27,counter_var_0 var_1 +
5077,114 3 18 72 113,13,114 77 92 51 113,3,19,10,20,18,0,23,var_0 counter_var_1 +,29,counter_var_0 var_1 +
5078,114 99 70 77 113,27,114 38 71 100 113,12,9,15,7,1,2,19,var_0 counter_var_1 +,24,counter_var_0 var_1 +
5079,114 25 39 36 113,30,114 95 21 49 113,25,8,5,18,16,21,43,var_0 counter_var_1 +,13,counter_var_0 var_1 +
5080,114 10 0 38 113,17,114 64 74 91 113,10,6,7,29,0,5,39,var_0 counter_var_1 +,13,counter_var_0 var_1 +
5081,114 47 91 106 113,31,114 24 32 1 113,18,24,13,1,22,9,19,var_0 counter_var_1 +,37,counter_var_0 var_1 +
5082,114 1 89 29 113,30,114 15 33 14 113,1,15,29,14,20,10,15,var_0 counter_var_1 +,44,counter_var_0 var_1 +
5083,114 89 111 79 113,19,114 10 43 40 113,2,10,17,9,19,20,11,var_0 counter_var_1 +,27,counter_var_0 var_1 +
5084,114 87 31 82 113,20,114 87 40 76 113,0,0,20,14,8,17,14,var_0 counter_var_1 +,20,counter_var_0 var_1 +
5085,114 107 99 92 113,50,114 95 70 77 113,20,8,30,15,7,1,35,var_0 counter_var_1 +,38,counter_var_0 var_1 +
5086,114 19 92 51 113,39,114 87 41 34 113,19,0,20,3,0,18,22,var_0 counter_var_1 +,20,counter_var_0 var_1 +
5087,114 32 41 34 113,6,114 102 76 54 113,3,15,3,23,18,7,26,var_0 counter_var_1 +,18,counter_var_0 var_1 +
5088,114 61 112 13 113,16,114 56 93 105 113,3,27,13,12,20,1,15,var_0 counter_var_1 +,40,counter_var_0 var_1 +
5089,114 108 23 98 113,26,114 16 110 108 113,21,16,5,15,0,18,36,var_0 counter_var_1 +,21,counter_var_0 var_1 +
5090,114 90 96 7 113,10,114 21 90 102 113,3,21,7,9,4,21,12,var_0 counter_var_1 +,28,counter_var_0 var_1 +
5091,114 107 61 89 113,47,114 59 109 65 113,20,1,27,3,15,17,23,var_0 counter_var_1 +,28,counter_var_0 var_1 +
5092,114 87 8 57 113,26,114 4 62 43 113,0,4,26,12,8,16,12,var_0 counter_var_1 +,30,counter_var_0 var_1 +
5093,114 71 11 6 113,19,114 27 39 36 113,13,27,6,5,11,16,18,var_0 counter_var_1 +,33,counter_var_0 var_1 +
5094,114 70 61 89 113,39,114 5 67 80 113,12,5,27,18,15,21,30,var_0 counter_var_1 +,32,counter_var_0 var_1 +
5095,114 85 5 24 113,51,114 107 22 12 113,27,20,24,12,5,22,39,var_0 counter_var_1 +,44,counter_var_0 var_1 +
5096,114 108 47 93 113,21,114 62 52 9 113,21,4,0,9,1,6,30,var_0 counter_var_1 +,4,counter_var_0 var_1 +
5097,114 24 27 101 113,32,114 11 36 19 113,24,11,8,19,4,13,43,var_0 counter_var_1 +,19,counter_var_0 var_1 +
5098,114 65 27 101 113,15,114 9 59 30 113,7,9,8,30,4,13,37,var_0 counter_var_1 +,17,counter_var_0 var_1 +
5099,114 33 74 91 113,33,114 107 52 9 113,4,20,29,9,5,6,13,var_0 counter_var_1 +,49,counter_var_0 var_1 +
5100,114 81 5 24 113,47,114 27 56 5 113,23,27,24,5,5,10,28,var_0 counter_var_1 +,51,counter_var_0 var_1 +
5101,114 86 98 74 113,40,114 12 34 47 113,28,12,12,16,6,11,44,var_0 counter_var_1 +,24,counter_var_0 var_1 +
5102,114 10 77 69 113,17,114 70 4 78 113,10,12,7,16,8,4,26,var_0 counter_var_1 +,19,counter_var_0 var_1 +
5103,114 19 46 87 113,44,114 99 88 16 113,19,12,25,16,0,19,35,var_0 counter_var_1 +,37,counter_var_0 var_1 +
5104,114 71 61 89 113,40,114 76 72 81 113,13,18,27,19,15,3,32,var_0 counter_var_1 +,45,counter_var_0 var_1 +
5105,114 78 85 31 113,20,114 83 28 55 113,20,25,0,24,16,5,44,var_0 counter_var_1 +,25,counter_var_0 var_1 +
5106,114 0 94 96 113,3,114 18 9 70 113,0,18,3,8,2,9,8,var_0 counter_var_1 +,21,counter_var_0 var_1 +
5107,114 81 53 68 113,29,114 64 37 110 113,23,6,6,17,7,14,40,var_0 counter_var_1 +,12,counter_var_0 var_1 +
