,data,labels,counterfactual_data,var_0,counter_var_0,var_1,counter_var_1,aux_0,counter_aux_0,CF_Label_0,CF_FN_0,CF_Label_1,CF_FN_1
2608,39 65 113,4,54 33 113,52,91,65,33,44,72,43,counter_var_0 var_1 +,11,var_0 counter_aux_0 +
2609,101 108 113,26,75 20 113,31,88,108,20,25,61,83,counter_var_0 var_1 +,92,var_0 counter_aux_0 +
2610,17 101 113,51,84 40 113,63,50,101,40,31,18,38,counter_var_0 var_1 +,81,var_0 counter_aux_0 +
2611,104 67 113,35,48 11 113,81,44,67,11,82,8,111,counter_var_0 var_1 +,89,var_0 counter_aux_0 +
2612,38 6 113,94,73 28 113,88,18,6,28,36,106,24,counter_var_0 var_1 +,81,var_0 counter_aux_0 +
2613,40 11 113,29,112 1 113,18,1,11,1,8,1,12,counter_var_0 var_1 +,19,var_0 counter_aux_0 +
2614,70 59 113,100,100 35 113,41,56,59,35,91,95,2,counter_var_0 var_1 +,23,var_0 counter_aux_0 +
2615,24 65 113,76,55 18 113,11,87,65,18,44,98,39,counter_var_0 var_1 +,109,var_0 counter_aux_0 +
2616,54 82 113,60,34 43 113,91,26,82,43,57,41,108,counter_var_0 var_1 +,19,var_0 counter_aux_0 +
2617,91 79 113,111,0 109 113,32,0,79,109,26,16,79,counter_var_0 var_1 +,48,var_0 counter_aux_0 +
2618,52 72 113,64,41 58 113,105,99,72,58,99,87,58,counter_var_0 var_1 +,79,var_0 counter_aux_0 +
2619,97 91 113,8,26 0 113,30,111,91,0,32,0,89,counter_var_0 var_1 +,30,var_0 counter_aux_0 +
2620,94 61 113,83,11 107 113,22,8,61,107,105,36,69,counter_var_0 var_1 +,58,var_0 counter_aux_0 +
2621,3 97 113,106,51 79 113,9,2,97,79,30,26,99,counter_var_0 var_1 +,35,var_0 counter_aux_0 +
2622,51 46 113,48,61 94 113,2,105,46,94,82,22,38,counter_var_0 var_1 +,24,var_0 counter_aux_0 +
2623,60 82 113,66,90 79 113,97,77,82,79,57,26,46,counter_var_0 var_1 +,10,var_0 counter_aux_0 +
2624,73 62 113,80,14 55 113,18,83,62,55,2,87,32,counter_var_0 var_1 +,105,var_0 counter_aux_0 +
2625,103 81 113,68,9 63 113,100,81,81,63,7,14,49,counter_var_0 var_1 +,1,var_0 counter_aux_0 +
2626,38 40 113,15,9 9 113,88,81,40,9,18,81,8,counter_var_0 var_1 +,56,var_0 counter_aux_0 +
2627,90 82 113,46,109 39 113,77,16,82,39,57,52,98,counter_var_0 var_1 +,16,var_0 counter_aux_0 +
2628,52 61 113,53,84 53 113,105,50,61,53,105,97,111,counter_var_0 var_1 +,89,var_0 counter_aux_0 +
2629,19 111 113,20,35 112 113,22,95,111,112,4,1,93,counter_var_0 var_1 +,23,var_0 counter_aux_0 +
2630,55 14 113,101,70 73 113,87,41,14,73,83,18,55,counter_var_0 var_1 +,105,var_0 counter_aux_0 +
2631,81 88 113,95,60 52 113,7,97,88,52,60,105,72,counter_var_0 var_1 +,112,var_0 counter_aux_0 +
2632,20 21 113,82,79 22 113,61,26,21,22,102,32,47,counter_var_0 var_1 +,93,var_0 counter_aux_0 +
2633,25 104 113,51,60 47 113,60,97,104,47,81,62,88,counter_var_0 var_1 +,9,var_0 counter_aux_0 +
2634,44 42 113,57,4 77 113,15,16,42,77,69,53,58,counter_var_0 var_1 +,68,var_0 counter_aux_0 +
2635,95 106 113,91,43 62 113,98,41,106,62,49,2,34,counter_var_0 var_1 +,100,var_0 counter_aux_0 +
2636,53 30 113,14,42 79 113,97,69,30,79,109,26,99,counter_var_0 var_1 +,10,var_0 counter_aux_0 +
2637,12 39 113,70,17 26 113,31,63,39,26,52,111,102,counter_var_0 var_1 +,29,var_0 counter_aux_0 +
2638,38 16 113,104,52 97 113,88,105,16,97,30,30,8,counter_var_0 var_1 +,5,var_0 counter_aux_0 +
2639,43 73 113,1,24 93 113,41,11,73,93,18,61,84,counter_var_0 var_1 +,102,var_0 counter_aux_0 +
2640,51 103 113,105,18 20 113,2,98,103,20,100,61,88,counter_var_0 var_1 +,63,var_0 counter_aux_0 +
2641,86 63 113,1,80 77 113,51,72,63,77,14,53,22,counter_var_0 var_1 +,104,var_0 counter_aux_0 +
2642,103 8 113,108,7 104 113,100,49,8,104,64,81,57,counter_var_0 var_1 +,68,var_0 counter_aux_0 +
2643,78 31 113,13,33 104 113,95,72,31,104,57,81,103,counter_var_0 var_1 +,63,var_0 counter_aux_0 +
2644,2 90 113,94,19 61 113,4,22,90,61,77,105,112,counter_var_0 var_1 +,109,var_0 counter_aux_0 +
2645,76 48 113,61,12 15 113,13,31,48,15,44,112,79,counter_var_0 var_1 +,12,var_0 counter_aux_0 +
2646,6 7 113,43,16 84 113,36,30,7,84,49,50,37,counter_var_0 var_1 +,86,var_0 counter_aux_0 +
2647,33 33 113,105,4 32 113,72,16,33,32,72,7,49,counter_var_0 var_1 +,79,var_0 counter_aux_0 +
2648,40 61 113,79,86 41 113,18,51,61,41,105,99,112,counter_var_0 var_1 +,4,var_0 counter_aux_0 +
2649,51 55 113,57,48 80 113,2,44,55,80,87,72,99,counter_var_0 var_1 +,74,var_0 counter_aux_0 +
2650,45 111 113,102,99 107 113,104,83,111,107,4,36,81,counter_var_0 var_1 +,27,var_0 counter_aux_0 +
2651,67 111 113,80,15 89 113,82,112,111,89,4,11,110,counter_var_0 var_1 +,93,var_0 counter_aux_0 +
2652,64 89 113,4,110 64 113,28,9,89,64,11,28,98,counter_var_0 var_1 +,56,var_0 counter_aux_0 +
2653,14 91 113,61,4 100 113,83,16,91,100,32,56,107,counter_var_0 var_1 +,26,var_0 counter_aux_0 +
2654,111 79 113,83,25 82 113,4,60,79,82,26,57,26,counter_var_0 var_1 +,61,var_0 counter_aux_0 +
2655,69 65 113,80,70 103 113,15,41,65,103,44,100,106,counter_var_0 var_1 +,2,var_0 counter_aux_0 +
2656,16 29 113,59,93 24 113,30,61,29,24,50,11,90,counter_var_0 var_1 +,41,var_0 counter_aux_0 +
2657,68 45 113,36,32 74 113,104,7,45,74,104,52,52,counter_var_0 var_1 +,43,var_0 counter_aux_0 +
2658,62 12 113,14,69 22 113,2,15,12,22,31,32,27,counter_var_0 var_1 +,34,var_0 counter_aux_0 +
2659,49 44 113,72,58 19 113,28,87,44,19,15,22,18,counter_var_0 var_1 +,50,var_0 counter_aux_0 +
2660,79 31 113,57,7 65 113,26,49,31,65,57,44,80,counter_var_0 var_1 +,70,var_0 counter_aux_0 +
2661,111 24 113,28,77 111 113,4,53,24,111,11,4,77,counter_var_0 var_1 +,8,var_0 counter_aux_0 +
2662,33 86 113,45,37 20 113,72,13,86,20,51,61,99,counter_var_0 var_1 +,20,var_0 counter_aux_0 +
2663,109 16 113,32,3 96 113,16,9,16,96,30,63,25,counter_var_0 var_1 +,79,var_0 counter_aux_0 +
2664,86 19 113,70,18 0 113,51,98,19,0,22,0,4,counter_var_0 var_1 +,51,var_0 counter_aux_0 +
2665,87 92 113,90,77 14 113,111,53,92,14,102,83,32,counter_var_0 var_1 +,81,var_0 counter_aux_0 +
2666,30 20 113,16,13 42 113,109,56,20,42,61,69,76,counter_var_0 var_1 +,65,var_0 counter_aux_0 +
2667,106 0 113,49,69 82 113,49,15,0,82,0,57,15,counter_var_0 var_1 +,106,var_0 counter_aux_0 +
2668,66 56 113,5,67 95 113,62,82,56,95,85,98,25,counter_var_0 var_1 +,47,var_0 counter_aux_0 +
2669,71 44 113,0,107 37 113,69,36,44,37,15,13,80,counter_var_0 var_1 +,82,var_0 counter_aux_0 +
2670,12 76 113,107,5 82 113,31,25,76,82,13,57,101,counter_var_0 var_1 +,88,var_0 counter_aux_0 +
2671,85 15 113,8,20 49 113,106,61,15,49,112,28,76,counter_var_0 var_1 +,21,var_0 counter_aux_0 +
2672,55 9 113,96,105 86 113,87,64,9,86,81,51,73,counter_var_0 var_1 +,25,var_0 counter_aux_0 +
2673,51 1 113,3,3 65 113,2,9,1,65,1,44,10,counter_var_0 var_1 +,46,var_0 counter_aux_0 +
2674,89 43 113,54,63 27 113,11,14,43,27,41,51,57,counter_var_0 var_1 +,62,var_0 counter_aux_0 +
2675,45 71 113,62,81 108 113,104,7,71,108,69,25,78,counter_var_0 var_1 +,16,var_0 counter_aux_0 +
2676,64 32 113,60,94 5 113,28,22,32,5,7,25,54,counter_var_0 var_1 +,53,var_0 counter_aux_0 +
2677,26 102 113,100,74 64 113,111,52,102,64,8,28,41,counter_var_0 var_1 +,26,var_0 counter_aux_0 +
2678,105 64 113,15,99 39 113,64,83,64,39,28,52,34,counter_var_0 var_1 +,3,var_0 counter_aux_0 +
2679,67 57 113,26,88 92 113,82,60,57,92,85,102,4,counter_var_0 var_1 +,71,var_0 counter_aux_0 +
2680,23 6 113,83,92 22 113,77,102,6,22,36,32,108,counter_var_0 var_1 +,109,var_0 counter_aux_0 +
2681,15 61 113,60,21 104 113,112,102,61,104,105,81,50,counter_var_0 var_1 +,80,var_0 counter_aux_0 +
2682,46 93 113,62,10 32 113,82,100,93,32,61,7,80,counter_var_0 var_1 +,89,var_0 counter_aux_0 +
2683,75 68 113,43,99 13 113,88,83,68,13,104,56,38,counter_var_0 var_1 +,31,var_0 counter_aux_0 +
2684,30 66 113,62,48 62 113,109,44,66,62,62,2,110,counter_var_0 var_1 +,111,var_0 counter_aux_0 +
2685,106 95 113,31,18 29 113,49,98,95,29,98,50,80,counter_var_0 var_1 +,99,var_0 counter_aux_0 +
2686,93 108 113,56,50 26 113,61,14,108,26,25,111,9,counter_var_0 var_1 +,59,var_0 counter_aux_0 +
2687,62 16 113,18,66 72 113,2,62,16,72,30,99,78,counter_var_0 var_1 +,101,var_0 counter_aux_0 +
2688,98 82 113,81,54 92 113,112,91,82,92,57,102,60,counter_var_0 var_1 +,101,var_0 counter_aux_0 +
2689,51 40 113,42,55 107 113,2,87,40,107,18,36,14,counter_var_0 var_1 +,38,var_0 counter_aux_0 +
2690,108 15 113,40,60 6 113,25,97,15,6,112,36,112,counter_var_0 var_1 +,61,var_0 counter_aux_0 +
2691,26 67 113,65,41 106 113,111,99,67,106,82,49,53,counter_var_0 var_1 +,47,var_0 counter_aux_0 +
2692,111 9 113,13,54 103 113,4,91,9,103,81,100,100,counter_var_0 var_1 +,104,var_0 counter_aux_0 +
2693,79 104 113,17,32 32 113,26,7,104,32,81,7,111,counter_var_0 var_1 +,33,var_0 counter_aux_0 +
2694,88 39 113,99,7 93 113,60,49,39,93,52,61,88,counter_var_0 var_1 +,8,var_0 counter_aux_0 +
2695,97 45 113,75,79 73 113,30,26,45,73,104,18,71,counter_var_0 var_1 +,48,var_0 counter_aux_0 +
2696,27 42 113,93,55 83 113,51,87,42,83,69,109,16,counter_var_0 var_1 +,47,var_0 counter_aux_0 +
2697,2 85 113,89,84 5 113,4,50,85,5,106,25,22,counter_var_0 var_1 +,29,var_0 counter_aux_0 +
2698,65 84 113,15,59 111 113,44,91,84,111,50,4,62,counter_var_0 var_1 +,48,var_0 counter_aux_0 +
2699,83 68 113,64,16 105 113,109,30,68,105,104,64,98,counter_var_0 var_1 +,60,var_0 counter_aux_0 +
2700,36 109 113,49,36 83 113,53,53,109,83,16,109,49,counter_var_0 var_1 +,49,var_0 counter_aux_0 +
2701,77 42 113,95,0 22 113,53,0,42,22,69,32,42,counter_var_0 var_1 +,85,var_0 counter_aux_0 +
2702,46 39 113,8,48 83 113,82,44,39,83,52,109,83,counter_var_0 var_1 +,78,var_0 counter_aux_0 +
2703,89 16 113,27,39 37 113,11,52,16,37,30,13,68,counter_var_0 var_1 +,24,var_0 counter_aux_0 +
2704,36 50 113,103,64 36 113,53,28,50,36,14,53,78,counter_var_0 var_1 +,106,var_0 counter_aux_0 +
2705,40 99 113,4,23 52 113,18,77,99,52,83,105,63,counter_var_0 var_1 +,10,var_0 counter_aux_0 +
2706,23 37 113,1,28 69 113,77,106,37,69,13,15,30,counter_var_0 var_1 +,92,var_0 counter_aux_0 +
2707,13 33 113,89,5 109 113,56,25,33,109,72,16,58,counter_var_0 var_1 +,72,var_0 counter_aux_0 +
2708,78 77 113,59,4 0 113,95,16,77,0,53,0,93,counter_var_0 var_1 +,95,var_0 counter_aux_0 +
2709,54 44 113,22,17 36 113,91,63,44,36,15,53,107,counter_var_0 var_1 +,31,var_0 counter_aux_0 +
2710,55 104 113,78,55 80 113,87,87,104,80,81,72,78,counter_var_0 var_1 +,46,var_0 counter_aux_0 +
2711,35 68 113,50,25 4 113,95,60,68,4,104,16,15,counter_var_0 var_1 +,111,var_0 counter_aux_0 +
2712,24 45 113,56,81 13 113,11,7,45,13,104,56,52,counter_var_0 var_1 +,67,var_0 counter_aux_0 +
2713,29 104 113,41,103 30 113,50,100,104,30,81,109,91,counter_var_0 var_1 +,46,var_0 counter_aux_0 +
2714,98 84 113,83,93 94 113,112,61,84,94,50,22,32,counter_var_0 var_1 +,21,var_0 counter_aux_0 +
2715,70 31 113,72,35 77 113,41,95,31,77,57,53,13,counter_var_0 var_1 +,94,var_0 counter_aux_0 +
2716,32 38 113,45,16 46 113,7,30,38,46,88,82,68,counter_var_0 var_1 +,89,var_0 counter_aux_0 +
2717,13 109 113,52,47 112 113,56,62,109,112,16,1,58,counter_var_0 var_1 +,57,var_0 counter_aux_0 +
2718,62 87 113,89,34 1 113,2,26,87,1,111,1,0,counter_var_0 var_1 +,3,var_0 counter_aux_0 +
2719,62 27 113,29,34 52 113,2,26,27,52,51,105,53,counter_var_0 var_1 +,107,var_0 counter_aux_0 +
2720,97 35 113,65,43 18 113,30,41,35,18,95,98,76,counter_var_0 var_1 +,15,var_0 counter_aux_0 +
2721,110 13 113,22,44 98 113,9,15,13,98,56,112,28,counter_var_0 var_1 +,8,var_0 counter_aux_0 +
2722,2 0 113,4,24 30 113,4,11,0,30,0,109,11,counter_var_0 var_1 +,0,var_0 counter_aux_0 +
2723,38 85 113,60,56 104 113,88,85,85,104,106,81,57,counter_var_0 var_1 +,56,var_0 counter_aux_0 +
2724,107 5 113,41,36 32 113,36,53,5,32,25,7,58,counter_var_0 var_1 +,43,var_0 counter_aux_0 +
2725,81 84 113,91,78 111 113,7,95,84,111,50,4,66,counter_var_0 var_1 +,11,var_0 counter_aux_0 +
2726,34 43 113,69,96 8 113,26,63,43,8,41,64,106,counter_var_0 var_1 +,90,var_0 counter_aux_0 +
2727,54 18 113,109,11 9 113,91,8,18,9,98,81,26,counter_var_0 var_1 +,59,var_0 counter_aux_0 +
2728,76 72 113,85,97 5 113,13,30,72,5,99,25,102,counter_var_0 var_1 +,38,var_0 counter_aux_0 +
2729,57 61 113,33,49 70 113,85,28,61,70,105,41,89,counter_var_0 var_1 +,13,var_0 counter_aux_0 +
2730,84 104 113,41,84 59 113,50,50,104,59,81,91,41,counter_var_0 var_1 +,28,var_0 counter_aux_0 +
2731,37 87 113,100,63 102 113,13,14,87,102,111,8,101,counter_var_0 var_1 +,21,var_0 counter_aux_0 +
2732,91 8 113,40,9 23 113,32,81,8,23,64,77,89,counter_var_0 var_1 +,109,var_0 counter_aux_0 +
2733,107 50 113,86,107 42 113,36,36,50,42,14,69,86,counter_var_0 var_1 +,105,var_0 counter_aux_0 +
2734,86 91 113,29,7 74 113,51,49,91,74,32,52,27,counter_var_0 var_1 +,103,var_0 counter_aux_0 +
2735,4 64 113,80,62 25 113,16,2,64,25,28,60,66,counter_var_0 var_1 +,76,var_0 counter_aux_0 +
2736,80 17 113,89,13 66 113,72,56,17,66,63,62,73,counter_var_0 var_1 +,21,var_0 counter_aux_0 +
2737,6 73 113,109,39 30 113,36,52,73,30,18,109,12,counter_var_0 var_1 +,32,var_0 counter_aux_0 +
2738,74 31 113,83,65 20 113,52,44,31,20,57,61,75,counter_var_0 var_1 +,0,var_0 counter_aux_0 +
2739,76 8 113,21,26 56 113,13,111,8,56,64,85,6,counter_var_0 var_1 +,98,var_0 counter_aux_0 +
2740,18 61 113,46,51 30 113,98,2,61,30,105,109,63,counter_var_0 var_1 +,94,var_0 counter_aux_0 +
2741,104 40 113,8,85 25 113,81,106,40,25,18,60,33,counter_var_0 var_1 +,28,var_0 counter_aux_0 +
2742,51 76 113,78,13 21 113,2,56,76,21,13,102,19,counter_var_0 var_1 +,104,var_0 counter_aux_0 +
2743,59 50 113,28,106 64 113,91,49,50,64,14,28,99,counter_var_0 var_1 +,6,var_0 counter_aux_0 +
2744,98 12 113,11,49 15 113,112,28,12,15,31,112,40,counter_var_0 var_1 +,111,var_0 counter_aux_0 +
2745,81 20 113,27,47 4 113,7,62,20,4,61,16,82,counter_var_0 var_1 +,23,var_0 counter_aux_0 +
2746,108 27 113,52,17 37 113,25,63,27,37,51,13,90,counter_var_0 var_1 +,38,var_0 counter_aux_0 +
2747,32 87 113,94,94 47 113,7,22,87,47,111,62,109,counter_var_0 var_1 +,69,var_0 counter_aux_0 +
2748,51 79 113,81,57 82 113,2,85,79,82,26,57,51,counter_var_0 var_1 +,59,var_0 counter_aux_0 +
2749,51 83 113,85,75 52 113,2,88,83,52,109,105,58,counter_var_0 var_1 +,107,var_0 counter_aux_0 +
2750,14 82 113,52,99 20 113,83,83,82,20,57,61,52,counter_var_0 var_1 +,31,var_0 counter_aux_0 +
2751,32 112 113,6,89 110 113,7,11,112,110,1,9,10,counter_var_0 var_1 +,16,var_0 counter_aux_0 +
2752,29 66 113,3,30 29 113,50,109,66,29,62,50,62,counter_var_0 var_1 +,100,var_0 counter_aux_0 +
2753,42 102 113,58,70 21 113,69,41,102,21,8,102,30,counter_var_0 var_1 +,58,var_0 counter_aux_0 +
2754,112 70 113,71,101 75 113,1,31,70,75,41,88,101,counter_var_0 var_1 +,89,var_0 counter_aux_0 +
2755,24 26 113,37,41 82 113,11,99,26,82,111,57,12,counter_var_0 var_1 +,68,var_0 counter_aux_0 +
2756,16 108 113,25,30 34 113,30,109,108,34,25,26,104,counter_var_0 var_1 +,56,var_0 counter_aux_0 +
2757,82 109 113,53,11 106 113,57,8,109,106,16,49,4,counter_var_0 var_1 +,106,var_0 counter_aux_0 +
2758,12 15 113,46,44 42 113,31,15,15,42,112,69,30,counter_var_0 var_1 +,100,var_0 counter_aux_0 +
2759,62 19 113,21,52 112 113,2,105,19,112,22,1,11,counter_var_0 var_1 +,3,var_0 counter_aux_0 +
2760,87 88 113,86,111 103 113,111,4,88,103,60,100,92,counter_var_0 var_1 +,98,var_0 counter_aux_0 +
2761,2 100 113,104,43 73 113,4,41,100,73,56,18,28,counter_var_0 var_1 +,22,var_0 counter_aux_0 +
2762,33 80 113,39,34 56 113,72,26,80,56,72,85,106,counter_var_0 var_1 +,44,var_0 counter_aux_0 +
2763,96 85 113,35,32 102 113,63,7,85,102,106,8,92,counter_var_0 var_1 +,71,var_0 counter_aux_0 +
2764,76 93 113,106,85 52 113,13,106,93,52,61,105,86,counter_var_0 var_1 +,5,var_0 counter_aux_0 +
2765,61 34 113,26,55 46 113,105,87,34,46,26,82,8,counter_var_0 var_1 +,74,var_0 counter_aux_0 +
2766,84 99 113,36,111 25 113,50,4,99,25,83,60,103,counter_var_0 var_1 +,110,var_0 counter_aux_0 +
2767,22 50 113,82,59 89 113,32,91,50,89,14,11,28,counter_var_0 var_1 +,43,var_0 counter_aux_0 +
2768,106 23 113,72,2 67 113,49,4,23,67,77,82,27,counter_var_0 var_1 +,18,var_0 counter_aux_0 +
2769,61 110 113,102,61 12 113,105,105,110,12,9,31,102,counter_var_0 var_1 +,23,var_0 counter_aux_0 +
2770,58 5 113,92,32 75 113,87,7,5,75,25,88,12,counter_var_0 var_1 +,62,var_0 counter_aux_0 +
2771,71 92 113,48,6 16 113,69,36,92,16,102,30,15,counter_var_0 var_1 +,99,var_0 counter_aux_0 +
2772,63 28 113,42,39 3 113,14,52,28,3,106,9,80,counter_var_0 var_1 +,23,var_0 counter_aux_0 +
2773,96 63 113,13,14 98 113,63,83,63,98,14,112,33,counter_var_0 var_1 +,62,var_0 counter_aux_0 +
2774,89 60 113,71,16 14 113,11,30,60,14,97,83,90,counter_var_0 var_1 +,94,var_0 counter_aux_0 +
2775,26 40 113,38,19 44 113,111,22,40,44,18,15,62,counter_var_0 var_1 +,13,var_0 counter_aux_0 +
2776,13 57 113,0,6 25 113,56,36,57,25,85,60,93,counter_var_0 var_1 +,3,var_0 counter_aux_0 +
2777,64 20 113,48,46 33 113,28,82,20,33,61,72,102,counter_var_0 var_1 +,100,var_0 counter_aux_0 +
2778,7 40 113,89,96 36 113,49,63,40,36,18,53,103,counter_var_0 var_1 +,102,var_0 counter_aux_0 +
2779,46 68 113,37,105 18 113,82,64,68,18,104,98,19,counter_var_0 var_1 +,67,var_0 counter_aux_0 +
2780,19 73 113,95,46 82 113,22,82,73,82,18,57,42,counter_var_0 var_1 +,79,var_0 counter_aux_0 +
2781,21 16 113,5,38 31 113,102,88,16,31,30,57,104,counter_var_0 var_1 +,46,var_0 counter_aux_0 +
2782,73 55 113,73,86 35 113,18,51,55,35,87,95,106,counter_var_0 var_1 +,0,var_0 counter_aux_0 +
2783,21 98 113,87,25 1 113,102,60,98,1,112,1,45,counter_var_0 var_1 +,103,var_0 counter_aux_0 +
2784,34 40 113,66,95 72 113,26,98,40,72,18,99,25,counter_var_0 var_1 +,12,var_0 counter_aux_0 +
2785,37 42 113,55,42 89 113,13,69,42,89,69,11,111,counter_var_0 var_1 +,24,var_0 counter_aux_0 +
2786,17 70 113,20,91 23 113,63,32,70,23,41,77,102,counter_var_0 var_1 +,27,var_0 counter_aux_0 +
2787,110 73 113,82,55 65 113,9,87,73,65,18,44,47,counter_var_0 var_1 +,53,var_0 counter_aux_0 +
2788,63 102 113,3,39 1 113,14,52,102,1,8,1,41,counter_var_0 var_1 +,15,var_0 counter_aux_0 +
2789,33 58 113,17,29 3 113,72,50,58,3,87,9,108,counter_var_0 var_1 +,81,var_0 counter_aux_0 +
2790,90 10 113,87,34 11 113,77,26,10,11,100,8,36,counter_var_0 var_1 +,85,var_0 counter_aux_0 +
2791,68 70 113,61,3 11 113,104,9,70,11,41,8,79,counter_var_0 var_1 +,112,var_0 counter_aux_0 +
2792,44 88 113,103,97 63 113,15,30,88,63,60,14,5,counter_var_0 var_1 +,29,var_0 counter_aux_0 +
2793,18 2 113,100,67 99 113,98,82,2,99,4,83,84,counter_var_0 var_1 +,68,var_0 counter_aux_0 +
2794,77 85 113,25,82 73 113,53,57,85,73,106,18,29,counter_var_0 var_1 +,71,var_0 counter_aux_0 +
2795,71 52 113,8,37 33 113,69,13,52,33,105,72,65,counter_var_0 var_1 +,28,var_0 counter_aux_0 +
2796,52 62 113,54,101 77 113,105,31,62,77,2,53,93,counter_var_0 var_1 +,45,var_0 counter_aux_0 +
2797,57 72 113,44,71 54 113,85,69,72,54,99,91,28,counter_var_0 var_1 +,63,var_0 counter_aux_0 +
2798,23 1 113,78,69 4 113,77,15,1,4,1,16,16,counter_var_0 var_1 +,93,var_0 counter_aux_0 +
2799,5 25 113,50,25 73 113,25,60,25,73,60,18,85,counter_var_0 var_1 +,43,var_0 counter_aux_0 +
2800,27 66 113,4,2 109 113,51,4,66,109,62,16,70,counter_var_0 var_1 +,67,var_0 counter_aux_0 +
2801,83 43 113,39,93 83 113,109,61,43,83,41,109,104,counter_var_0 var_1 +,105,var_0 counter_aux_0 +
2802,16 52 113,82,93 46 113,30,61,52,46,105,82,0,counter_var_0 var_1 +,112,var_0 counter_aux_0 +
2803,60 87 113,71,90 99 113,97,77,87,99,111,83,51,counter_var_0 var_1 +,67,var_0 counter_aux_0 +
2804,109 109 113,12,50 94 113,16,14,109,94,16,22,10,counter_var_0 var_1 +,38,var_0 counter_aux_0 +
2805,1 50 113,51,38 95 113,1,88,50,95,14,98,25,counter_var_0 var_1 +,99,var_0 counter_aux_0 +
2806,93 32 113,93,49 45 113,61,28,32,45,7,104,60,counter_var_0 var_1 +,52,var_0 counter_aux_0 +
2807,49 17 113,45,96 84 113,28,63,17,84,63,50,80,counter_var_0 var_1 +,78,var_0 counter_aux_0 +
2808,21 80 113,69,61 38 113,102,105,80,38,72,88,72,counter_var_0 var_1 +,77,var_0 counter_aux_0 +
2809,78 14 113,109,45 49 113,95,104,14,49,83,28,5,counter_var_0 var_1 +,10,var_0 counter_aux_0 +
2810,68 95 113,86,85 102 113,104,106,95,102,98,8,88,counter_var_0 var_1 +,112,var_0 counter_aux_0 +
2811,37 11 113,24,89 73 113,13,11,11,73,8,18,22,counter_var_0 var_1 +,31,var_0 counter_aux_0 +
2812,90 77 113,41,29 40 113,77,50,77,40,53,18,14,counter_var_0 var_1 +,95,var_0 counter_aux_0 +
2813,57 100 113,72,56 63 113,85,85,100,63,56,14,72,counter_var_0 var_1 +,99,var_0 counter_aux_0 +
2814,29 1 113,51,42 66 113,50,69,1,66,1,62,70,counter_var_0 var_1 +,112,var_0 counter_aux_0 +
2815,85 55 113,48,47 2 113,106,62,55,2,87,4,4,counter_var_0 var_1 +,110,var_0 counter_aux_0 +
2816,4 78 113,94,63 52 113,16,14,78,52,95,105,92,counter_var_0 var_1 +,8,var_0 counter_aux_0 +
2817,0 105 113,105,57 14 113,0,85,105,14,64,83,77,counter_var_0 var_1 +,83,var_0 counter_aux_0 +
2818,18 60 113,45,2 35 113,98,4,60,35,97,95,64,counter_var_0 var_1 +,80,var_0 counter_aux_0 +
2819,19 91 113,0,52 45 113,22,105,91,45,32,104,83,counter_var_0 var_1 +,13,var_0 counter_aux_0 +
2820,27 53 113,104,80 89 113,51,72,53,89,97,11,12,counter_var_0 var_1 +,62,var_0 counter_aux_0 +
2821,11 30 113,38,92 34 113,8,102,30,34,109,26,19,counter_var_0 var_1 +,34,var_0 counter_aux_0 +
2822,58 2 113,89,10 89 113,87,100,2,89,4,11,102,counter_var_0 var_1 +,98,var_0 counter_aux_0 +
2823,45 12 113,3,40 85 113,104,18,12,85,31,106,30,counter_var_0 var_1 +,97,var_0 counter_aux_0 +
2824,12 23 113,54,110 88 113,31,9,23,88,77,60,32,counter_var_0 var_1 +,91,var_0 counter_aux_0 +
2825,102 92 113,100,110 66 113,8,9,92,66,102,62,101,counter_var_0 var_1 +,70,var_0 counter_aux_0 +
2826,93 92 113,40,59 10 113,61,91,92,10,102,100,70,counter_var_0 var_1 +,48,var_0 counter_aux_0 +
2827,41 56 113,42,32 82 113,99,7,56,82,85,57,63,counter_var_0 var_1 +,43,var_0 counter_aux_0 +
2828,70 35 113,76,33 79 113,41,72,35,79,95,26,107,counter_var_0 var_1 +,67,var_0 counter_aux_0 +
2829,96 108 113,58,53 54 113,63,97,108,54,25,91,92,counter_var_0 var_1 +,41,var_0 counter_aux_0 +
2830,27 12 113,63,32 46 113,51,7,12,46,31,82,19,counter_var_0 var_1 +,20,var_0 counter_aux_0 +
2831,43 40 113,81,48 25 113,41,44,40,25,18,60,84,counter_var_0 var_1 +,101,var_0 counter_aux_0 +
2832,8 90 113,41,34 28 113,64,26,90,28,77,106,3,counter_var_0 var_1 +,57,var_0 counter_aux_0 +
2833,109 76 113,92,28 10 113,16,106,76,10,13,100,69,counter_var_0 var_1 +,3,var_0 counter_aux_0 +
2834,8 16 113,80,69 90 113,64,15,16,90,30,77,31,counter_var_0 var_1 +,28,var_0 counter_aux_0 +
2835,36 74 113,14,70 94 113,53,41,74,94,52,22,2,counter_var_0 var_1 +,75,var_0 counter_aux_0 +
2836,63 85 113,99,65 91 113,14,44,85,91,106,32,16,counter_var_0 var_1 +,46,var_0 counter_aux_0 +
2837,19 30 113,52,70 9 113,22,41,30,9,109,81,71,counter_var_0 var_1 +,103,var_0 counter_aux_0 +
2838,21 76 113,65,28 70 113,102,106,76,70,13,41,69,counter_var_0 var_1 +,30,var_0 counter_aux_0 +
