,data,labels,counterfactual_data,var_0,counter_var_0,var_1,counter_var_1,aux_0,counter_aux_0,CF_Label_0,CF_FN_0,CF_Label_1,CF_FN_1
4040,115 92 50 77 113,9,115 40 69 99 113,5,11,4,0,15,6,5,var_0 counter_var_1 +,15,counter_var_0 var_1 +
4041,115 94 99 85 113,14,115 25 94 39 113,7,25,7,2,23,8,9,var_0 counter_var_1 +,32,counter_var_0 var_1 +
4042,115 43 11 30 113,25,115 80 69 99 113,14,22,11,0,30,6,14,var_0 counter_var_1 +,33,counter_var_0 var_1 +
4043,115 20 33 50 113,30,115 102 67 46 113,20,15,10,21,19,15,41,var_0 counter_var_1 +,25,counter_var_0 var_1 +
4044,115 42 110 61 113,31,115 75 3 15 113,13,17,18,3,30,15,16,var_0 counter_var_1 +,35,counter_var_0 var_1 +
4045,115 54 70 36 113,26,115 48 39 14 113,25,19,1,16,5,14,41,var_0 counter_var_1 +,20,counter_var_0 var_1 +
4046,115 72 28 7 113,19,115 63 94 39 113,14,5,5,2,7,8,16,var_0 counter_var_1 +,10,counter_var_0 var_1 +
4047,115 99 70 36 113,13,115 31 68 100 113,12,2,1,22,5,7,34,var_0 counter_var_1 +,3,counter_var_0 var_1 +
4048,115 34 70 36 113,6,115 3 62 41 113,5,3,1,16,5,10,21,var_0 counter_var_1 +,4,counter_var_0 var_1 +
4049,115 32 37 42 113,17,115 76 31 109 113,3,18,14,8,11,16,11,var_0 counter_var_1 +,32,counter_var_0 var_1 +
4050,115 96 40 11 113,26,115 89 59 23 113,9,2,17,13,11,23,22,var_0 counter_var_1 +,19,counter_var_0 var_1 +
4051,115 75 37 42 113,31,115 29 77 105 113,17,0,14,8,11,12,25,var_0 counter_var_1 +,14,counter_var_0 var_1 +
4052,115 66 5 47 113,13,115 22 93 37 113,8,22,5,1,16,6,9,var_0 counter_var_1 +,27,counter_var_0 var_1 +
4053,115 99 83 38 113,26,115 51 61 18 113,12,22,14,15,7,18,27,var_0 counter_var_1 +,36,counter_var_0 var_1 +
4054,115 80 5 47 113,27,115 3 83 38 113,22,3,5,14,16,7,36,var_0 counter_var_1 +,8,counter_var_0 var_1 +
4055,115 75 13 91 113,30,115 43 91 33 113,17,14,13,22,29,2,39,var_0 counter_var_1 +,27,counter_var_0 var_1 +
4056,115 89 2 63 113,4,115 81 59 23 113,2,23,2,13,1,23,15,var_0 counter_var_1 +,25,counter_var_0 var_1 +
4057,115 95 35 9 113,20,115 34 112 103 113,8,5,12,20,9,10,28,var_0 counter_var_1 +,17,counter_var_0 var_1 +
4058,115 16 23 4 113,16,115 40 23 4 113,16,11,0,0,4,4,16,var_0 counter_var_1 +,11,counter_var_0 var_1 +
4059,115 38 78 65 113,18,115 75 68 100 113,9,17,9,22,3,7,31,var_0 counter_var_1 +,26,counter_var_0 var_1 +
4060,115 62 52 95 113,10,115 38 9 87 113,4,9,6,9,2,25,13,var_0 counter_var_1 +,15,counter_var_0 var_1 +
4061,115 41 18 73 113,30,115 91 65 17 113,12,4,18,19,11,17,31,var_0 counter_var_1 +,22,counter_var_0 var_1 +
4062,115 24 27 88 113,28,115 42 71 74 113,24,13,4,2,26,12,26,var_0 counter_var_1 +,17,counter_var_0 var_1 +
4063,115 27 38 20 113,42,115 63 34 27 113,27,5,15,11,20,27,38,var_0 counter_var_1 +,20,counter_var_0 var_1 +
4064,115 35 61 18 113,21,115 59 18 73 113,6,1,15,18,18,11,24,var_0 counter_var_1 +,16,counter_var_0 var_1 +
4065,115 16 46 80 113,16,115 101 27 88 113,16,14,0,4,18,26,20,var_0 counter_var_1 +,14,counter_var_0 var_1 +
4066,115 106 106 35 113,33,115 44 47 34 113,19,15,14,1,4,3,20,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4067,115 28 34 27 113,39,115 103 55 48 113,28,16,11,9,27,17,37,var_0 counter_var_1 +,27,counter_var_0 var_1 +
4068,115 22 56 59 113,32,115 61 44 107 113,22,3,10,21,28,14,43,var_0 counter_var_1 +,13,counter_var_0 var_1 +
4069,115 54 59 23 113,38,115 95 101 104 113,25,8,13,9,23,11,34,var_0 counter_var_1 +,21,counter_var_0 var_1 +
4070,115 93 16 94 113,22,115 84 10 68 113,6,26,16,10,1,6,16,var_0 counter_var_1 +,42,counter_var_0 var_1 +
4071,115 100 63 43 113,30,115 6 53 51 113,13,6,17,7,12,20,20,var_0 counter_var_1 +,23,counter_var_0 var_1 +
4072,115 110 105 62 113,36,115 33 103 49 113,23,4,13,11,0,18,34,var_0 counter_var_1 +,17,counter_var_0 var_1 +
4073,115 17 31 109 113,25,115 49 34 27 113,17,20,8,11,16,27,28,var_0 counter_var_1 +,28,counter_var_0 var_1 +
4074,115 71 73 96 113,17,115 94 12 21 113,13,7,4,12,3,21,25,var_0 counter_var_1 +,11,counter_var_0 var_1 +
4075,115 105 103 49 113,29,115 107 106 35 113,18,20,11,14,18,4,32,var_0 counter_var_1 +,31,counter_var_0 var_1 +
4076,115 15 39 14 113,31,115 37 93 37 113,15,8,16,1,14,6,16,var_0 counter_var_1 +,24,counter_var_0 var_1 +
4077,115 16 24 5 113,17,115 70 77 105 113,16,12,1,8,5,12,24,var_0 counter_var_1 +,13,counter_var_0 var_1 +
4078,115 40 13 91 113,24,115 59 3 15 113,11,1,13,3,29,15,14,var_0 counter_var_1 +,14,counter_var_0 var_1 +
4079,115 23 4 52 113,27,115 49 112 103 113,23,20,4,20,21,10,43,var_0 counter_var_1 +,24,counter_var_0 var_1 +
4080,115 48 20 8 113,39,115 96 42 55 113,19,9,20,19,8,24,38,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4081,115 99 67 46 113,33,115 80 2 63 113,12,22,21,2,15,1,14,var_0 counter_var_1 +,43,counter_var_0 var_1 +
4082,115 79 10 68 113,31,115 15 78 65 113,21,15,10,9,6,3,30,var_0 counter_var_1 +,25,counter_var_0 var_1 +
4083,115 38 103 49 113,20,115 111 82 67 113,9,24,11,13,18,5,22,var_0 counter_var_1 +,35,counter_var_0 var_1 +
4084,115 54 12 21 113,37,115 64 29 25 113,25,6,12,6,21,25,31,var_0 counter_var_1 +,18,counter_var_0 var_1 +
4085,115 22 101 104 113,31,115 84 58 98 113,22,26,9,12,11,5,34,var_0 counter_var_1 +,35,counter_var_0 var_1 +
4086,115 10 97 81 113,15,115 100 89 28 113,10,13,5,20,19,28,30,var_0 counter_var_1 +,18,counter_var_0 var_1 +
4087,115 18 63 43 113,35,115 12 43 110 113,18,12,17,20,12,17,38,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4088,115 72 46 80 113,14,115 84 2 63 113,14,26,0,2,18,1,16,var_0 counter_var_1 +,26,counter_var_0 var_1 +
4089,115 70 42 55 113,31,115 64 44 107 113,12,6,19,21,24,14,33,var_0 counter_var_1 +,25,counter_var_0 var_1 +
4090,115 4 102 16 113,14,115 96 9 87 113,4,9,10,9,16,25,13,var_0 counter_var_1 +,19,counter_var_0 var_1 +
4091,115 88 55 48 113,10,115 9 6 56 113,1,9,9,6,17,25,7,var_0 counter_var_1 +,18,counter_var_0 var_1 +
4092,115 31 92 2 113,2,115 111 79 57 113,2,24,0,10,2,26,12,var_0 counter_var_1 +,24,counter_var_0 var_1 +
4093,115 54 14 24 113,39,115 51 50 77 113,25,22,14,4,24,15,29,var_0 counter_var_1 +,36,counter_var_0 var_1 +
4094,115 19 90 90 113,40,115 77 48 89 113,19,19,21,2,28,27,21,var_0 counter_var_1 +,40,counter_var_0 var_1 +
4095,115 78 3 15 113,23,115 26 80 31 113,20,26,3,11,15,0,31,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4096,115 79 22 75 113,43,115 47 61 18 113,21,18,22,15,13,18,36,var_0 counter_var_1 +,40,counter_var_0 var_1 +
4097,115 47 60 44 113,32,115 37 88 66 113,18,8,14,19,13,4,37,var_0 counter_var_1 +,22,counter_var_0 var_1 +
4098,115 110 18 73 113,41,115 75 90 90 113,23,17,18,21,11,28,44,var_0 counter_var_1 +,35,counter_var_0 var_1 +
4099,115 87 86 45 113,17,115 50 62 41 113,0,21,17,16,14,10,16,var_0 counter_var_1 +,38,counter_var_0 var_1 +
4100,115 7 25 111 113,9,115 35 74 13 113,7,6,2,5,18,13,12,var_0 counter_var_1 +,8,counter_var_0 var_1 +
4101,115 62 66 102 113,24,115 48 57 1 113,4,19,20,11,9,1,15,var_0 counter_var_1 +,39,counter_var_0 var_1 +
4102,115 105 37 42 113,32,115 62 61 18 113,18,4,14,15,11,18,33,var_0 counter_var_1 +,18,counter_var_0 var_1 +
4103,115 28 46 80 113,28,115 73 36 106 113,28,15,0,13,18,13,41,var_0 counter_var_1 +,15,counter_var_0 var_1 +
4104,115 67 46 80 113,9,115 56 101 104 113,9,27,0,9,18,11,18,var_0 counter_var_1 +,27,counter_var_0 var_1 +
4105,115 45 25 111 113,18,115 58 104 84 113,16,0,2,12,18,22,28,var_0 counter_var_1 +,2,counter_var_0 var_1 +
4106,115 50 36 106 113,34,115 61 13 91 113,21,3,13,13,13,29,34,var_0 counter_var_1 +,16,counter_var_0 var_1 +
4107,115 5 110 61 113,23,115 3 85 3 113,5,3,18,16,30,3,21,var_0 counter_var_1 +,21,counter_var_0 var_1 +
4108,115 24 99 85 113,31,115 17 108 58 113,24,17,7,16,23,27,40,var_0 counter_var_1 +,24,counter_var_0 var_1 +
4109,115 110 5 47 113,28,115 88 36 106 113,23,1,5,13,16,13,36,var_0 counter_var_1 +,6,counter_var_0 var_1 +
4110,115 2 23 4 113,2,115 101 17 108 113,2,14,0,17,4,15,19,var_0 counter_var_1 +,14,counter_var_0 var_1 +
4111,115 3 28 7 113,8,115 73 26 112 113,3,15,5,3,7,19,6,var_0 counter_var_1 +,20,counter_var_0 var_1 +
4112,115 57 27 88 113,32,115 59 52 95 113,28,1,4,6,26,2,34,var_0 counter_var_1 +,5,counter_var_0 var_1 +
4113,115 92 63 43 113,22,115 6 64 19 113,5,6,17,18,12,19,23,var_0 counter_var_1 +,23,counter_var_0 var_1 +
4114,115 32 62 41 113,19,115 75 24 5 113,3,17,16,1,10,5,4,var_0 counter_var_1 +,33,counter_var_0 var_1 +
4115,115 42 24 5 113,14,115 50 23 4 113,13,21,1,0,5,4,13,var_0 counter_var_1 +,22,counter_var_0 var_1 +
4116,115 37 95 29 113,11,115 79 48 89 113,8,21,3,2,29,27,10,var_0 counter_var_1 +,24,counter_var_0 var_1 +
4117,115 17 17 108 113,34,115 100 85 3 113,17,13,17,16,15,3,33,var_0 counter_var_1 +,30,counter_var_0 var_1 +
4118,115 49 74 13 113,25,115 57 78 65 113,20,28,5,9,13,3,29,var_0 counter_var_1 +,33,counter_var_0 var_1 +
4119,115 15 6 56 113,21,115 84 26 112 113,15,26,6,3,25,19,18,var_0 counter_var_1 +,32,counter_var_0 var_1 +
4120,115 95 91 33 113,30,115 42 84 32 113,8,13,22,15,2,1,23,var_0 counter_var_1 +,35,counter_var_0 var_1 +
4121,115 85 17 108 113,44,115 70 87 69 113,27,12,17,18,15,7,45,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4122,115 95 12 21 113,20,115 83 78 65 113,8,25,12,9,21,3,17,var_0 counter_var_1 +,37,counter_var_0 var_1 +
4123,115 112 73 96 113,29,115 86 57 1 113,25,28,4,11,3,1,36,var_0 counter_var_1 +,32,counter_var_0 var_1 +
4124,115 105 2 63 113,20,115 50 55 48 113,18,21,2,9,1,17,27,var_0 counter_var_1 +,23,counter_var_0 var_1 +
4125,115 39 66 102 113,30,115 58 95 29 113,10,0,20,3,9,29,13,var_0 counter_var_1 +,20,counter_var_0 var_1 +
4126,115 95 50 77 113,12,115 81 79 57 113,8,23,4,10,15,26,18,var_0 counter_var_1 +,27,counter_var_0 var_1 +
4127,115 108 109 79 113,38,115 96 84 32 113,21,9,17,15,17,1,36,var_0 counter_var_1 +,26,counter_var_0 var_1 +
4128,115 8 106 35 113,22,115 109 98 78 113,8,22,14,6,4,16,14,var_0 counter_var_1 +,36,counter_var_0 var_1 +
4129,115 10 77 105 113,18,115 45 44 107 113,10,16,8,21,12,14,31,var_0 counter_var_1 +,24,counter_var_0 var_1 +
4130,115 30 98 78 113,7,115 12 66 102 113,1,12,6,20,16,9,21,var_0 counter_var_1 +,18,counter_var_0 var_1 +
4131,115 73 11 30 113,26,115 76 80 31 113,15,18,11,11,30,0,26,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4132,115 41 56 59 113,22,115 46 98 78 113,12,17,10,6,28,16,18,var_0 counter_var_1 +,27,counter_var_0 var_1 +
4133,115 82 67 46 113,45,115 86 69 99 113,24,28,21,0,15,6,24,var_0 counter_var_1 +,49,counter_var_0 var_1 +
4134,115 81 13 91 113,36,115 61 71 74 113,23,3,13,2,29,12,25,var_0 counter_var_1 +,16,counter_var_0 var_1 +
4135,115 80 44 107 113,43,115 98 14 24 113,22,11,21,14,14,24,36,var_0 counter_var_1 +,32,counter_var_0 var_1 +
4136,115 54 93 37 113,26,115 87 87 69 113,25,0,1,18,6,7,43,var_0 counter_var_1 +,1,counter_var_0 var_1 +
4137,115 110 109 79 113,40,115 74 13 91 113,23,16,17,13,17,29,36,var_0 counter_var_1 +,33,counter_var_0 var_1 +
4138,115 97 6 56 113,16,115 110 112 103 113,10,23,6,20,25,10,30,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4139,115 6 13 91 113,19,115 10 65 17 113,6,10,13,19,29,17,25,var_0 counter_var_1 +,23,counter_var_0 var_1 +
4140,115 32 24 5 113,4,115 19 31 109 113,3,19,1,8,5,16,11,var_0 counter_var_1 +,20,counter_var_0 var_1 +
4141,115 20 68 100 113,42,115 7 101 104 113,20,7,22,9,7,11,29,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4142,115 105 7 10 113,25,115 38 0 101 113,18,9,7,0,10,8,18,var_0 counter_var_1 +,16,counter_var_0 var_1 +
4143,115 24 95 29 113,27,115 7 31 109 113,24,7,3,8,29,16,32,var_0 counter_var_1 +,10,counter_var_0 var_1 +
4144,115 27 56 59 113,37,115 44 2 63 113,27,15,10,2,28,1,29,var_0 counter_var_1 +,25,counter_var_0 var_1 +
4145,115 45 7 10 113,23,115 32 105 62 113,16,3,7,13,10,0,29,var_0 counter_var_1 +,10,counter_var_0 var_1 +
4146,115 31 87 69 113,20,115 100 1 40 113,2,13,18,1,7,9,3,var_0 counter_var_1 +,31,counter_var_0 var_1 +
4147,115 83 75 82 113,31,115 13 22 75 113,25,13,6,22,20,13,47,var_0 counter_var_1 +,19,counter_var_0 var_1 +
4148,115 29 97 81 113,5,115 53 28 7 113,0,24,5,5,19,7,5,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4149,115 107 41 22 113,38,115 86 3 15 113,20,28,18,3,22,15,23,var_0 counter_var_1 +,46,counter_var_0 var_1 +
4150,115 93 62 41 113,22,115 102 90 90 113,6,15,16,21,10,28,27,var_0 counter_var_1 +,31,counter_var_0 var_1 +
4151,115 10 61 18 113,25,115 14 12 21 113,10,14,15,12,18,21,22,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4152,115 86 35 9 113,40,115 53 42 55 113,28,24,12,19,9,24,47,var_0 counter_var_1 +,36,counter_var_0 var_1 +
4153,115 110 58 98 113,35,115 10 23 4 113,23,10,12,0,5,4,23,var_0 counter_var_1 +,22,counter_var_0 var_1 +
4154,115 72 18 73 113,32,115 110 83 38 113,14,23,18,14,11,7,28,var_0 counter_var_1 +,41,counter_var_0 var_1 +
4155,115 86 30 70 113,35,115 54 29 25 113,28,25,7,6,8,25,34,var_0 counter_var_1 +,32,counter_var_0 var_1 +
4156,115 59 21 92 113,22,115 108 79 57 113,1,21,21,10,30,26,11,var_0 counter_var_1 +,42,counter_var_0 var_1 +
4157,115 45 29 25 113,22,115 17 48 89 113,16,17,6,2,25,27,18,var_0 counter_var_1 +,23,counter_var_0 var_1 +
4158,115 67 80 31 113,20,115 50 82 67 113,9,21,11,13,0,5,22,var_0 counter_var_1 +,32,counter_var_0 var_1 +
4159,115 103 64 19 113,34,115 94 30 70 113,16,7,18,7,19,8,23,var_0 counter_var_1 +,25,counter_var_0 var_1 +
4160,115 99 6 56 113,18,115 1 69 99 113,12,1,6,0,25,6,12,var_0 counter_var_1 +,7,counter_var_0 var_1 +
4161,115 10 23 4 113,10,115 76 25 111 113,10,18,0,2,4,18,12,var_0 counter_var_1 +,18,counter_var_0 var_1 +
4162,115 87 17 108 113,17,115 86 46 80 113,0,28,17,0,15,18,0,var_0 counter_var_1 +,45,counter_var_0 var_1 +
4163,115 110 39 14 113,39,115 24 32 64 113,23,24,16,9,14,2,32,var_0 counter_var_1 +,40,counter_var_0 var_1 +
4164,115 48 41 22 113,37,115 46 48 89 113,19,17,18,2,22,27,21,var_0 counter_var_1 +,35,counter_var_0 var_1 +
4165,115 46 37 42 113,31,115 44 82 67 113,17,15,14,13,11,5,30,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4166,115 31 65 17 113,21,115 5 104 84 113,2,5,19,12,17,22,14,var_0 counter_var_1 +,24,counter_var_0 var_1 +
4167,115 60 105 62 113,15,115 90 35 9 113,2,3,13,12,0,9,14,var_0 counter_var_1 +,16,counter_var_0 var_1 +
4168,115 96 33 50 113,19,115 90 14 24 113,9,3,10,14,19,24,23,var_0 counter_var_1 +,13,counter_var_0 var_1 +
4169,115 56 25 111 113,29,115 93 20 8 113,27,6,2,20,18,8,47,var_0 counter_var_1 +,8,counter_var_0 var_1 +
4170,115 111 102 16 113,34,115 44 5 47 113,24,15,10,5,16,16,29,var_0 counter_var_1 +,25,counter_var_0 var_1 +
4171,115 20 100 0 113,28,115 5 102 16 113,20,5,8,10,0,16,30,var_0 counter_var_1 +,13,counter_var_0 var_1 +
4172,115 37 91 33 113,30,115 99 75 82 113,8,12,22,6,2,20,14,var_0 counter_var_1 +,34,counter_var_0 var_1 +
4173,115 105 75 82 113,24,115 48 49 72 113,18,19,6,3,20,10,21,var_0 counter_var_1 +,25,counter_var_0 var_1 +
4174,115 15 32 64 113,24,115 20 60 44 113,15,20,9,14,2,13,29,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4175,115 60 5 47 113,7,115 6 102 16 113,2,6,5,10,16,16,12,var_0 counter_var_1 +,11,counter_var_0 var_1 +
4176,115 6 88 66 113,25,115 24 94 39 113,6,24,19,2,4,8,8,var_0 counter_var_1 +,43,counter_var_0 var_1 +
4177,115 24 43 110 113,44,115 108 95 29 113,24,21,20,3,17,29,27,var_0 counter_var_1 +,41,counter_var_0 var_1 +
4178,115 92 30 70 113,12,115 9 95 29 113,5,9,7,3,8,29,8,var_0 counter_var_1 +,16,counter_var_0 var_1 +
4179,115 22 70 36 113,23,115 75 20 8 113,22,17,1,20,5,8,42,var_0 counter_var_1 +,18,counter_var_0 var_1 +
4180,115 81 59 23 113,36,115 64 23 4 113,23,6,13,0,23,4,23,var_0 counter_var_1 +,19,counter_var_0 var_1 +
4181,115 0 5 47 113,5,115 14 84 32 113,0,14,5,15,16,1,15,var_0 counter_var_1 +,19,counter_var_0 var_1 +
4182,115 16 60 44 113,30,115 14 88 66 113,16,14,14,19,13,4,35,var_0 counter_var_1 +,28,counter_var_0 var_1 +
4183,115 4 38 20 113,19,115 63 51 97 113,4,5,15,5,20,4,9,var_0 counter_var_1 +,20,counter_var_0 var_1 +
4184,115 74 79 57 113,26,115 80 110 61 113,16,22,10,18,26,30,34,var_0 counter_var_1 +,32,counter_var_0 var_1 +
4185,115 42 37 42 113,27,115 108 82 67 113,13,21,14,13,11,5,26,var_0 counter_var_1 +,35,counter_var_0 var_1 +
4186,115 64 37 42 113,20,115 112 27 88 113,6,25,14,4,11,26,10,var_0 counter_var_1 +,39,counter_var_0 var_1 +
4187,115 92 99 85 113,12,115 80 57 1 113,5,22,7,11,23,1,16,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4188,115 78 92 2 113,20,115 69 95 29 113,20,11,0,3,2,29,23,var_0 counter_var_1 +,11,counter_var_0 var_1 +
4189,115 19 51 97 113,24,115 112 47 34 113,19,25,5,1,4,3,20,var_0 counter_var_1 +,30,counter_var_0 var_1 +
4190,115 89 8 26 113,10,115 21 19 86 113,2,21,8,19,26,24,21,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4191,115 68 87 69 113,28,115 97 102 16 113,10,10,18,10,7,16,20,var_0 counter_var_1 +,28,counter_var_0 var_1 +
4192,115 66 105 62 113,21,115 77 66 102 113,8,19,13,20,0,9,28,var_0 counter_var_1 +,32,counter_var_0 var_1 +
4193,115 83 66 102 113,45,115 68 65 17 113,25,10,20,19,9,17,44,var_0 counter_var_1 +,30,counter_var_0 var_1 +
4194,115 73 109 79 113,32,115 39 42 55 113,15,10,17,19,17,24,34,var_0 counter_var_1 +,27,counter_var_0 var_1 +
4195,115 59 29 25 113,7,115 107 74 13 113,1,20,6,5,25,13,6,var_0 counter_var_1 +,26,counter_var_0 var_1 +
4196,115 72 31 109 113,22,115 91 3 15 113,14,4,8,3,16,15,17,var_0 counter_var_1 +,12,counter_var_0 var_1 +
4197,115 13 67 46 113,34,115 4 9 87 113,13,4,21,9,15,25,22,var_0 counter_var_1 +,25,counter_var_0 var_1 +
4198,115 28 97 81 113,33,115 41 71 74 113,28,12,5,2,19,12,30,var_0 counter_var_1 +,17,counter_var_0 var_1 +
4199,115 4 88 66 113,23,115 112 20 8 113,4,25,19,20,4,8,24,var_0 counter_var_1 +,44,counter_var_0 var_1 +
4200,115 89 25 111 113,4,115 94 8 26 113,2,7,2,8,18,26,10,var_0 counter_var_1 +,9,counter_var_0 var_1 +
4201,115 101 0 101 113,14,115 25 34 27 113,14,25,0,11,8,27,25,var_0 counter_var_1 +,25,counter_var_0 var_1 +
4202,115 69 66 102 113,31,115 3 0 101 113,11,3,20,0,9,8,11,var_0 counter_var_1 +,23,counter_var_0 var_1 +
4203,115 22 99 85 113,29,115 48 107 60 113,22,19,7,15,23,29,37,var_0 counter_var_1 +,26,counter_var_0 var_1 +
4204,115 51 86 45 113,39,115 74 102 16 113,22,16,17,10,14,16,32,var_0 counter_var_1 +,33,counter_var_0 var_1 +
4205,115 76 9 87 113,27,115 57 79 57 113,18,28,9,10,25,26,28,var_0 counter_var_1 +,37,counter_var_0 var_1 +
4206,115 66 12 21 113,20,115 11 22 75 113,8,11,12,22,21,13,30,var_0 counter_var_1 +,23,counter_var_0 var_1 +
4207,115 76 33 50 113,28,115 73 10 68 113,18,15,10,10,19,6,28,var_0 counter_var_1 +,25,counter_var_0 var_1 +
4208,115 53 63 43 113,41,115 89 40 11 113,24,2,17,17,12,11,41,var_0 counter_var_1 +,19,counter_var_0 var_1 +
4209,115 81 6 56 113,29,115 17 90 90 113,23,17,6,21,25,28,44,var_0 counter_var_1 +,23,counter_var_0 var_1 +
4210,115 24 108 58 113,40,115 95 75 82 113,24,8,16,6,27,20,30,var_0 counter_var_1 +,24,counter_var_0 var_1 +
4211,115 28 83 38 113,42,115 79 80 31 113,28,21,14,11,7,0,39,var_0 counter_var_1 +,35,counter_var_0 var_1 +
4212,115 27 20 8 113,47,115 90 64 19 113,27,3,20,18,8,19,45,var_0 counter_var_1 +,23,counter_var_0 var_1 +
4213,115 2 2 63 113,4,115 29 85 3 113,2,0,2,16,1,3,18,var_0 counter_var_1 +,2,counter_var_0 var_1 +
4214,115 67 81 54 113,21,115 53 21 92 113,9,24,12,21,23,30,30,var_0 counter_var_1 +,36,counter_var_0 var_1 +
4215,115 104 89 28 113,37,115 8 10 68 113,17,8,20,10,28,6,27,var_0 counter_var_1 +,28,counter_var_0 var_1 +
4216,115 27 7 10 113,34,115 96 67 46 113,27,9,7,21,10,15,48,var_0 counter_var_1 +,16,counter_var_0 var_1 +
4217,115 45 94 39 113,18,115 8 83 38 113,16,8,2,14,8,7,30,var_0 counter_var_1 +,10,counter_var_0 var_1 +
4218,115 92 88 66 113,24,115 108 16 94 113,5,21,19,16,4,1,21,var_0 counter_var_1 +,40,counter_var_0 var_1 +
4219,115 37 76 93 113,15,115 63 76 93 113,8,5,7,7,0,0,15,var_0 counter_var_1 +,12,counter_var_0 var_1 +
4220,115 61 30 70 113,10,115 98 27 88 113,3,11,7,4,8,26,7,var_0 counter_var_1 +,18,counter_var_0 var_1 +
4221,115 11 65 17 113,30,115 106 97 81 113,11,19,19,5,17,19,16,var_0 counter_var_1 +,38,counter_var_0 var_1 +
4222,115 36 109 79 113,24,115 53 6 56 113,7,24,17,6,17,25,13,var_0 counter_var_1 +,41,counter_var_0 var_1 +
4223,115 19 95 29 113,22,115 108 89 28 113,19,21,3,20,29,28,39,var_0 counter_var_1 +,24,counter_var_0 var_1 +
4224,115 56 105 62 113,40,115 16 20 8 113,27,16,13,20,0,8,47,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4225,115 98 25 111 113,13,115 82 110 61 113,11,24,2,18,18,30,29,var_0 counter_var_1 +,26,counter_var_0 var_1 +
4226,115 105 70 36 113,19,115 97 47 34 113,18,10,1,1,5,3,19,var_0 counter_var_1 +,11,counter_var_0 var_1 +
4227,115 41 64 19 113,30,115 77 111 12 113,12,19,18,19,19,12,31,var_0 counter_var_1 +,37,counter_var_0 var_1 +
4228,115 100 103 49 113,24,115 22 37 42 113,13,22,11,14,18,11,27,var_0 counter_var_1 +,33,counter_var_0 var_1 +
4229,115 17 74 13 113,22,115 78 22 75 113,17,20,5,22,13,13,39,var_0 counter_var_1 +,25,counter_var_0 var_1 +
4230,115 35 67 46 113,27,115 2 1 40 113,6,2,21,1,15,9,7,var_0 counter_var_1 +,23,counter_var_0 var_1 +
4231,115 100 15 53 113,28,115 31 9 87 113,13,2,15,9,22,25,22,var_0 counter_var_1 +,17,counter_var_0 var_1 +
4232,115 109 46 80 113,22,115 94 14 24 113,22,7,0,14,18,24,36,var_0 counter_var_1 +,7,counter_var_0 var_1 +
4233,115 56 106 35 113,41,115 1 72 71 113,27,1,14,3,4,9,30,var_0 counter_var_1 +,15,counter_var_0 var_1 +
4234,115 41 65 17 113,31,115 97 17 108 113,12,10,19,17,17,15,29,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4235,115 46 106 35 113,31,115 3 103 49 113,17,3,14,11,4,18,28,var_0 counter_var_1 +,17,counter_var_0 var_1 +
4236,115 90 62 41 113,19,115 77 33 50 113,3,19,16,10,10,19,13,var_0 counter_var_1 +,35,counter_var_0 var_1 +
4237,115 45 24 5 113,17,115 0 98 78 113,16,0,1,6,5,16,22,var_0 counter_var_1 +,1,counter_var_0 var_1 +
4238,115 19 42 55 113,38,115 33 49 72 113,19,4,19,3,24,10,22,var_0 counter_var_1 +,23,counter_var_0 var_1 +
4239,115 18 54 83 113,26,115 13 21 92 113,18,13,8,21,21,30,39,var_0 counter_var_1 +,21,counter_var_0 var_1 +
4240,115 55 39 14 113,42,115 68 49 72 113,26,10,16,3,14,10,29,var_0 counter_var_1 +,26,counter_var_0 var_1 +
4241,115 47 65 17 113,37,115 12 40 11 113,18,12,19,17,17,11,35,var_0 counter_var_1 +,31,counter_var_0 var_1 +
4242,115 12 81 54 113,24,115 75 6 56 113,12,17,12,6,23,25,18,var_0 counter_var_1 +,29,counter_var_0 var_1 +
4243,115 100 106 35 113,27,115 14 13 91 113,13,14,14,13,4,29,26,var_0 counter_var_1 +,28,counter_var_0 var_1 +
4244,115 9 74 13 113,14,115 33 97 81 113,9,4,5,5,13,19,14,var_0 counter_var_1 +,9,counter_var_0 var_1 +
4245,115 18 25 111 113,20,115 51 0 101 113,18,22,2,0,18,8,18,var_0 counter_var_1 +,24,counter_var_0 var_1 +
4246,115 4 84 32 113,19,115 31 58 98 113,4,2,15,12,1,5,16,var_0 counter_var_1 +,17,counter_var_0 var_1 +
